id	text	source
960	few	t_97-05-28_31
961	months	t_97-05-28_31
962	ago	t_97-05-28_31
963	,	t_97-05-28_31
964	is	t_97-05-28_31
965	that	t_97-05-28_31
966	once	t_97-05-28_31
967	some	t_97-05-28_31
968	peace	t_97-05-28_31
969	and	t_97-05-28_31
970	stability	t_97-05-28_31
971	is	t_97-05-28_31
972	achieved	t_97-05-28_31
973	,	t_97-05-28_31
974	the	t_97-05-28_31
975	Commission	t_97-05-28_31
976	is	t_97-05-28_31
977	prepared	t_97-05-28_31
978	to	t_97-05-28_31
979	implement	t_97-05-28_31
980	a	t_97-05-28_31
981	global	t_97-05-28_31
982	plan	t_97-05-28_31
983	of	t_97-05-28_31
984	reconstruction	t_97-05-28_31
985	and	t_97-05-28_31
986	rehabilitation	t_97-05-28_31
987	in	t_97-05-28_31
988	the	t_97-05-28_31
989	Great	t_97-05-28_31
990	Lakes	t_97-05-28_31
991	region	t_97-05-28_31
992	.	t_97-05-28_31
993	We	t_97-05-28_31
994	hope	t_97-05-28_31
995	to	t_97-05-28_31
996	provide	t_97-05-28_31
997	a	t_97-05-28_31
998	coherent	t_97-05-28_31
999	plan	t_97-05-28_31
1000	which	t_97-05-28_31
1001	responds	t_97-05-28_31
1002	to	t_97-05-28_31
1003	the	t_97-05-28_31
1004	needs	t_97-05-28_31
1005	of	t_97-05-28_31
1006	that	t_97-05-28_31
1007	region	t_97-05-28_31
1008	.	t_97-05-28_31
1009	In	t_97-05-28_31
1010	the	t_97-05-28_31
1011	meantime	t_97-05-28_31
1012	we	t_97-05-28_31
1013	have	t_97-05-28_31
1014	made	t_97-05-28_31
1015	known	t_97-05-28_31
1016	to	t_97-05-28_31
1017	our	t_97-05-28_31
1018	special	t_97-05-28_31
1019	envoy	t_97-05-28_31
1020	and	t_97-05-28_31
1021	to	t_97-05-28_31
1022	the	t_97-05-28_31
1023	Council	t_97-05-28_31
1024	and	t_97-05-28_31
1025	now	t_97-05-28_31
1026	to	t_97-05-28_31
1027	this	t_97-05-28_31
1028	House	t_97-05-28_31
1029	that	t_97-05-28_31
1030	we	t_97-05-28_31
1031	are	t_97-05-28_31
1032	ready	t_97-05-28_31
1033	to	t_97-05-28_31
1034	mobilize	t_97-05-28_31
1035	ECU	t_97-05-28_31
1036	90m	t_97-05-28_31
1037	in	t_97-05-28_31
1038	order	t_97-05-28_31
1039	to	t_97-05-28_31
1040	help	t_97-05-28_31
1041	the	t_97-05-28_31
1042	immediate	t_97-05-28_31
1043	needs	t_97-05-28_31
1044	of	t_97-05-28_31
1045	the	t_97-05-28_31
1046	Democratic	t_97-05-28_31
1047	Republic	t_97-05-28_31
1048	of	t_97-05-28_31
1049	Congo	t_97-05-28_31
1050	,	t_97-05-28_31
1051	providing	t_97-05-28_31
1052	those	t_97-05-28_31
1053	conditions	t_97-05-28_31
1054	which	t_97-05-28_31
1055	I	t_97-05-28_31
1056	mentioned	t_97-05-28_31
1057	earlier	t_97-05-28_31
1058	are	t_97-05-28_31
1059	met	t_97-05-28_31
1060	.	t_97-05-28_31
1061	I	t_97-05-28_31
1062	sincerely	t_97-05-28_31
1063	hope	t_97-05-28_31
1064	that	t_97-05-28_31
1065	before	t_97-05-28_31
1066	the	t_97-05-28_31
1067	summer	t_97-05-28_31
1068	this	t_97-05-28_31
1069	will	t_97-05-28_31
1070	be	t_97-05-28_31
1071	clarified	t_97-05-28_31
1072	.	t_97-05-28_31
1073	The	t_97-05-28_31
1074	needs	t_97-05-28_31
1075	are	t_97-05-28_31
1076	urgent	t_97-05-28_31
1077	and	t_97-05-28_31
1078	we	t_97-05-28_31
1079	cannot	t_97-05-28_31
1080	wait	t_97-05-28_31
1081	for	t_97-05-28_31
1082	the	t_97-05-28_31
1083	normal	t_97-05-28_31
1084	procedures	t_97-05-28_31
1085	in	t_97-05-28_31
1086	order	t_97-05-28_31
1087	to	t_97-05-28_31
1088	commit	t_97-05-28_31
1089	and	t_97-05-28_31
1090	disburse	t_97-05-28_31
1091	this	t_97-05-28_31
1092	money	t_97-05-28_31
1093	.	t_97-05-28_31
1094	I	t_97-05-28_33
1095	would	t_97-05-28_33
1096	like	t_97-05-28_33
1097	to	t_97-05-28_33
1098	emphasize	t_97-05-28_33
1099	that	t_97-05-28_33
1100	the	t_97-05-28_33
1101	Commission	t_97-05-28_33
1102	is	t_97-05-28_33
1103	not	t_97-05-28_33
1104	represented	t_97-05-28_33
1105	in	t_97-05-28_33
1106	the	t_97-05-28_33
1107	World	t_97-05-28_33
1108	Bank	t_97-05-28_33
1109	or	t_97-05-28_33
1110	the	t_97-05-28_33
1111	IMF	t_97-05-28_33
1112	but	t_97-05-28_33
1113	Member	t_97-05-28_33
1114	States	t_97-05-28_33
1115	are	t_97-05-28_33
1116	.	t_97-05-28_33
1117	So	t_97-05-28_33
1118	I	t_97-05-28_33
1119	hope	t_97-05-28_33
1120	that	t_97-05-28_33
1121	our	t_97-05-28_33
1122	Member	t_97-05-28_33
1123	States	t_97-05-28_33
1124	will	t_97-05-28_33
1125	act	t_97-05-28_33
1126	according	t_97-05-28_33
1127	to	t_97-05-28_33
1128	your	t_97-05-28_33
1129	suggestion	t_97-05-28_33
1130	because	t_97-05-28_33
1131	past	t_97-05-28_33
1132	history	t_97-05-28_33
1133	should	t_97-05-28_33
1134	teach	t_97-05-28_33
1135	us	t_97-05-28_33
1136	some	t_97-05-28_33
1137	lessons	t_97-05-28_33
1138	for	t_97-05-28_33
1139	the	t_97-05-28_33
1140	future	t_97-05-28_33
1141	-	t_97-05-28_33
1142	I	t_97-05-28_33
1143	refer	t_97-05-28_33
1144	to	t_97-05-28_33
1145	lending	t_97-05-28_33
1146	.	t_97-05-28_33
1147	And	t_97-05-28_33
1148	I	t_97-05-28_33
1149	do	t_97-05-28_33
1150	not	t_97-05-28_33
1151	mean	t_97-05-28_33
1152	only	t_97-05-28_33
1153	to	t_97-05-28_33
1154	dictators	t_97-05-28_33
1155	but	t_97-05-28_33
1156	also	t_97-05-28_33
1157	to	t_97-05-28_33
1158	heavily	t_97-05-28_33
1159	indebted	t_97-05-28_33
1160	countries	t_97-05-28_33
1161	which	t_97-05-28_33
1162	have	t_97-05-28_33
1163	no	t_97-05-28_33
1164	chance	t_97-05-28_33
1165	of	t_97-05-28_33
1166	paying	t_97-05-28_33
1167	back	t_97-05-28_33
1168	the	t_97-05-28_33
1169	debt	t_97-05-28_33
1170	in	t_97-05-28_33
1171	a	t_97-05-28_33
1172	normal	t_97-05-28_33
1173	way	t_97-05-28_33
1174	.	t_97-05-28_33
1175	It	t_97-05-28_39
1176	is	t_97-05-28_39
1177	quite	t_97-05-28_39
1178	clear	t_97-05-28_39
1179	that	t_97-05-28_39
1180	the	t_97-05-28_39
1181	situation	t_97-05-28_39
1182	is	t_97-05-28_39
1183	deteriorating	t_97-05-28_39
1184	in	t_97-05-28_39
1185	Turkey	t_97-05-28_39
1186	and	t_97-05-28_39
1187	we	t_97-05-28_39
1188	must	t_97-05-28_39
1189	all	t_97-05-28_39
1190	deeply	t_97-05-28_39
1191	regret	t_97-05-28_39
1192	the	t_97-05-28_39
1193	action	t_97-05-28_39
1194	the	t_97-05-28_39
1195	military	t_97-05-28_39
1196	have	t_97-05-28_39
1197	taken	t_97-05-28_39
1198	.	t_97-05-28_39
1199	Indeed	t_97-05-28_39
1200	,	t_97-05-28_39
1201	in	t_97-05-28_39
1202	September	t_97-05-28_39
1203	1996	t_97-05-28_39
1204	the	t_97-05-28_39
1205	European	t_97-05-28_39
1206	Court	t_97-05-28_39
1207	of	t_97-05-28_39
1208	Human	t_97-05-28_39
1209	Rights	t_97-05-28_39
1210	found	t_97-05-28_39
1211	the	t_97-05-28_39
1212	military	t_97-05-28_39
1213	guilty	t_97-05-28_39
1214	of	t_97-05-28_39
1215	a	t_97-05-28_39
1216	series	t_97-05-28_39
1217	of	t_97-05-28_39
1218	transgressions	t_97-05-28_39
1219	and	t_97-05-28_39
1220	only	t_97-05-28_39
1221	three	t_97-05-28_39
1222	days	t_97-05-28_39
1223	later	t_97-05-28_39
1224	Parliament	t_97-05-28_39
1225	tabled	t_97-05-28_39
1226	and	t_97-05-28_39
1227	adopted	t_97-05-28_39
1228	its	t_97-05-28_39
1229	famous	t_97-05-28_39
1230	resolution	t_97-05-28_39
1231	which	t_97-05-28_39
1232	declared	t_97-05-28_39
1233	that	t_97-05-28_39
1234	democracy	t_97-05-28_39
1235	and	t_97-05-28_39
1236	human	t_97-05-28_39
1237	rights	t_97-05-28_39
1238	activities	t_97-05-28_39
1239	need	t_97-05-28_39
1240	to	t_97-05-28_39
1241	be	t_97-05-28_39
1242	supported	t_97-05-28_39
1243	in	t_97-05-28_39
1244	Turkey	t_97-05-28_39
1245	.	t_97-05-28_39
1246	Alongside	t_97-05-28_39
1247	Piet	t_97-05-28_39
1248	Dankert	t_97-05-28_39
1249	we	t_97-05-28_39
1250	have	t_97-05-28_39
1251	been	t_97-05-28_39
1252	working	t_97-05-28_39
1253	to	t_97-05-28_39
1254	try	t_97-05-28_39
1255	to	t_97-05-28_39
1256	make	t_97-05-28_39
1257	sure	t_97-05-28_39
1258	that	t_97-05-28_39
1259	takes	t_97-05-28_39
1260	place	t_97-05-28_39
1261	.	t_97-05-28_39
1262	Given	t_97-05-28_39
1263	the	t_97-05-28_39
1264	deteriorating	t_97-05-28_39
1265	situation	t_97-05-28_39
1266	in	t_97-05-28_39
1267	Ankara	t_97-05-28_39
1268	and	t_97-05-28_39
1269	the	t_97-05-28_39
1270	possibility	t_97-05-28_39
1271	that	t_97-05-28_39
1272	the	t_97-05-28_39
1273	military	t_97-05-28_39
1274	are	t_97-05-28_39
1275	moving	t_97-05-28_39
1276	into	t_97-05-28_39
1277	a	t_97-05-28_39
1278	position	t_97-05-28_39
1279	towards	t_97-05-28_39
1280	a	t_97-05-28_39
1281	possible	t_97-05-28_39
1282	coup	t_97-05-28_39
1283	d'etat	t_97-05-28_39
1284	,	t_97-05-28_39
1285	what	t_97-05-28_39
1286	would	t_97-05-28_39
1287	be	t_97-05-28_39
1288	the	t_97-05-28_39
1289	position	t_97-05-28_39
1290	of	t_97-05-28_39
1291	the	t_97-05-28_39
1292	European	t_97-05-28_39
1293	Union	t_97-05-28_39
1294	in	t_97-05-28_39
1295	that	t_97-05-28_39
1296	event	t_97-05-28_39
1297	?	t_97-05-28_39
1298	Mr	t_97-05-28_41
1299	President	t_97-05-28_41
1300	,	t_97-05-28_41
1301	Commissioner	t_97-05-28_41
1302	,	t_97-05-28_41
1303	you	t_97-05-28_41
1304	know	t_97-05-28_41
1305	that	t_97-05-28_41
1306	many	t_97-05-28_41
1307	Members	t_97-05-28_41
1308	of	t_97-05-28_41
1309	the	t_97-05-28_41
1310	House	t_97-05-28_41
1311	made	t_97-05-28_41
1312	their	t_97-05-28_41
1313	approval	t_97-05-28_41
1314	of	t_97-05-28_41
1315	the	t_97-05-28_41
1316	customs	t_97-05-28_41
1317	union	t_97-05-28_41
1318	with	t_97-05-28_41
1319	Turkey	t_97-05-28_41
1320	contingent	t_97-05-28_41
1321	on	t_97-05-28_41
1322	compliance	t_97-05-28_41
1323	with	t_97-05-28_41
1324	the	t_97-05-28_41
1325	call	t_97-05-28_41
1326	for	t_97-05-28_41
1327	an	t_97-05-28_41
1328	immediate	t_97-05-28_41
1329	Turkish	t_97-05-28_41
1330	withdrawal	t_97-05-28_41
1331	from	t_97-05-28_41
1332	northern	t_97-05-28_41
1333	Iraq	t_97-05-28_41
1334	.	t_97-05-28_41
1335	The	t_97-05-28_41
1336	previous	t_97-05-28_41
1337	operation	t_97-05-28_41
1338	in	t_97-05-28_41
1339	1995	t_97-05-28_41
1340	involved	t_97-05-28_41
1341	30	t_97-05-28_41
1342	000	t_97-05-28_41
1343	troops	t_97-05-28_41
1344	and	t_97-05-28_41
1345	around	t_97-05-28_41
1346	50	t_97-05-28_41
1347	tanks	t_97-05-28_41
1348	.	t_97-05-28_41
1349	As	t_97-05-28_41
1350	you	t_97-05-28_41
1351	are	t_97-05-28_41
1352	well	t_97-05-28_41
1353	aware	t_97-05-28_41
1354	,	t_97-05-28_41
1355	the	t_97-05-28_41
1356	present	t_97-05-28_41
1357	operation	t_97-05-28_41
1358	is	t_97-05-28_41
1359	on	t_97-05-28_41
1360	a	t_97-05-28_41
1361	much	t_97-05-28_41
1362	bigger	t_97-05-28_41
1363	scale	t_97-05-28_41
1364	,	t_97-05-28_41
1365	with	t_97-05-28_41
1366	the	t_97-05-28_41
1367	deployment	t_97-05-28_41
1368	of	t_97-05-28_41
1369	50	t_97-05-28_41
1370	000	t_97-05-28_41
1371	troops	t_97-05-28_41
1372	,	t_97-05-28_41
1373	250	t_97-05-28_41
1374	tanks	t_97-05-28_41
1375	,	t_97-05-28_41
1376	F14	t_97-05-28_41
1377	and	t_97-05-28_41
1378	F16	t_97-05-28_41
1379	bombers	t_97-05-28_41
1380	and	t_97-05-28_41
1381	Cobra	t_97-05-28_41
1382	helicopters	t_97-05-28_41
1383	.	t_97-05-28_41
1384	There	t_97-05-28_41
1385	is	t_97-05-28_41
1386	no	t_97-05-28_41
1387	reason	t_97-05-28_41
1388	to	t_97-05-28_41
1389	expect	t_97-05-28_41
1390	a	t_97-05-28_41
1391	withdrawal	t_97-05-28_41
1392	in	t_97-05-28_41
1393	the	t_97-05-28_41
1394	foreseeable	t_97-05-28_41
1395	future	t_97-05-28_41
1396	.	t_97-05-28_41
1397	I	t_97-05-28_41
1398	should	t_97-05-28_41
1399	like	t_97-05-28_41
1400	to	t_97-05-28_41
1401	ask	t_97-05-28_41
1402	,	t_97-05-28_41
1403	Commissioner	t_97-05-28_41
1404	,	t_97-05-28_41
1405	whether	t_97-05-28_41
1406	you	t_97-05-28_41
1407	consider	t_97-05-28_41
1408	such	t_97-05-28_41
1409	an	t_97-05-28_41
1410	intervention	t_97-05-28_41
1411	to	t_97-05-28_41
1412	be	t_97-05-28_41
1413	compatible	t_97-05-28_41
1414	with	t_97-05-28_41
1415	international	t_97-05-28_41
1416	law	t_97-05-28_41
1417	.	t_97-05-28_41
1418	What	t_97-05-28_41
1419	practical	t_97-05-28_41
1420	steps	t_97-05-28_41
1421	does	t_97-05-28_41
1422	the	t_97-05-28_41
1423	Commission	t_97-05-28_41
1424	intend	t_97-05-28_41
1425	to	t_97-05-28_41
1426	take	t_97-05-28_41
1427	to	t_97-05-28_41
1428	compel	t_97-05-28_41
1429	the	t_97-05-28_41
1430	Turkish	t_97-05-28_41
1431	armed	t_97-05-28_41
1432	forces	t_97-05-28_41
1433	to	t_97-05-28_41
1434	withdraw	t_97-05-28_41
1435	?	t_97-05-28_41
1436	And	t_97-05-28_41
1437	could	t_97-05-28_41
1438	you	t_97-05-28_41
1439	please	t_97-05-28_41
1440	explain	t_97-05-28_41
1441	what	t_97-05-28_41
1442	you	t_97-05-28_41
1443	mean	t_97-05-28_41
1444	by	t_97-05-28_41
1445	saying	t_97-05-28_41
1446	that	t_97-05-28_41
1447	Turkey	t_97-05-28_41
1448	has	t_97-05-28_41
1449	been	t_97-05-28_41
1450	asked	t_97-05-28_41
1451	to	t_97-05-28_41
1452	exercise	t_97-05-28_41
1453	restraint	t_97-05-28_41
1454	?	t_97-05-28_41
1455	What	t_97-05-28_41
1456	do	t_97-05-28_41
1457	you	t_97-05-28_41
1458	mean	t_97-05-28_41
1459	by	t_97-05-28_41
1460	restraint	t_97-05-28_41
1461	?	t_97-05-28_41
1462	And	t_97-05-28_41
1463	how	t_97-05-28_41
1464	,	t_97-05-28_41
1465	in	t_97-05-28_41
1466	your	t_97-05-28_41
1467	opinion	t_97-05-28_41
1468	,	t_97-05-28_41
1469	can	t_97-05-28_41
1470	the	t_97-05-28_41
1471	human	t_97-05-28_41
1472	rights	t_97-05-28_41
1473	of	t_97-05-28_41
1474	the	t_97-05-28_41
1475	civilian	t_97-05-28_41
1476	population	t_97-05-28_41
1477	be	t_97-05-28_41
1478	effectively	t_97-05-28_41
1479	guaranteed	t_97-05-28_41
1480	?	t_97-05-28_41
1481	A	t_97-05-28_43
1482	few	t_97-05-28_43
1483	weeks	t_97-05-28_43
1484	ago	t_97-05-28_43
1485	I	t_97-05-28_43
1486	led	t_97-05-28_43
1487	a	t_97-05-28_43
1488	delegation	t_97-05-28_43
1489	from	t_97-05-28_43
1490	my	t_97-05-28_43
1491	group	t_97-05-28_43
1492	to	t_97-05-28_43
1493	Ankara	t_97-05-28_43
1494	where	t_97-05-28_43
1495	we	t_97-05-28_43
1496	met	t_97-05-28_43
1497	with	t_97-05-28_43
1498	General	t_97-05-28_43
1499	Cevic	t_97-05-28_43
1500	Bir	t_97-05-28_43
1501	the	t_97-05-28_43
1502	deputy	t_97-05-28_43
1503	chief	t_97-05-28_43
1504	of	t_97-05-28_43
1505	staff	t_97-05-28_43
1506	of	t_97-05-28_43
1507	the	t_97-05-28_43
1508	Turkish	t_97-05-28_43
1509	armed	t_97-05-28_43
1510	forces	t_97-05-28_43
1511	.	t_97-05-28_43
1512	At	t_97-05-28_43
1513	that	t_97-05-28_43
1514	meeting	t_97-05-28_43
1515	General	t_97-05-28_43
1516	Cevic	t_97-05-28_43
1517	Bir	t_97-05-28_43
1518	said	t_97-05-28_43
1519	to	t_97-05-28_43
1520	us	t_97-05-28_43
1521	that	t_97-05-28_43
1522	as	t_97-05-28_43
1523	far	t_97-05-28_43
1524	as	t_97-05-28_43
1525	he	t_97-05-28_43
1526	was	t_97-05-28_43
1527	concerned	t_97-05-28_43
1528	the	t_97-05-28_43
1529	military	t_97-05-28_43
1530	had	t_97-05-28_43
1531	done	t_97-05-28_43
1532	everything	t_97-05-28_43
1533	they	t_97-05-28_43
1534	could	t_97-05-28_43
1535	in	t_97-05-28_43
1536	the	t_97-05-28_43
1537	Kurdish	t_97-05-28_43
1538	lands	t_97-05-28_43
1539	.	t_97-05-28_43
1540	What	t_97-05-28_43
1541	was	t_97-05-28_43
1542	needed	t_97-05-28_43
1543	now	t_97-05-28_43
1544	was	t_97-05-28_43
1545	a	t_97-05-28_43
1546	political	t_97-05-28_43
1547	initiative	t_97-05-28_43
1548	to	t_97-05-28_43
1549	deal	t_97-05-28_43
1550	with	t_97-05-28_43
1551	some	t_97-05-28_43
1552	of	t_97-05-28_43
1553	the	t_97-05-28_43
1554	problems	t_97-05-28_43
1555	the	t_97-05-28_43
1556	Kurdish	t_97-05-28_43
1557	people	t_97-05-28_43
1558	living	t_97-05-28_43
1559	in	t_97-05-28_43
1560	those	t_97-05-28_43
1561	areas	t_97-05-28_43
1562	had	t_97-05-28_43
1563	.	t_97-05-28_43
1564	Now	t_97-05-28_43
1565	just	t_97-05-28_43
1566	a	t_97-05-28_43
1567	few	t_97-05-28_43
1568	weeks	t_97-05-28_43
1569	later	t_97-05-28_43
1570	we	t_97-05-28_43
1571	see	t_97-05-28_43
1572	50	t_97-05-28_43
1573	,	t_97-05-28_43
1574	000	t_97-05-28_43
1575	Turkish	t_97-05-28_43
1576	troops	t_97-05-28_43
1577	invading	t_97-05-28_43
1578	Northern	t_97-05-28_43
1579	Iraq	t_97-05-28_43
1580	to	t_97-05-28_43
1581	deal	t_97-05-28_43
1582	with	t_97-05-28_43
1583	what	t_97-05-28_43
1584	they	t_97-05-28_43
1585	claim	t_97-05-28_43
1586	to	t_97-05-28_43
1587	be	t_97-05-28_43
1588	the	t_97-05-28_43
1589	PKK	t_97-05-28_43
1590	terrorism	t_97-05-28_43
1591	in	t_97-05-28_43
1592	those	t_97-05-28_43
1593	lands	t_97-05-28_43
1594	.	t_97-05-28_43
1595	This	t_97-05-28_43
1596	reminds	t_97-05-28_43
1597	me	t_97-05-28_43
1598	of	t_97-05-28_43
1599	the	t_97-05-28_43
1600	promises	t_97-05-28_43
1601	we	t_97-05-28_43
1602	received	t_97-05-28_43
1603	from	t_97-05-28_43
1604	somebody	t_97-05-28_43
1605	called	t_97-05-28_43
1606	Tansu	t_97-05-28_43
1607	Ciller	t_97-05-28_43
1608	,	t_97-05-28_43
1609	then	t_97-05-28_43
1610	Prime	t_97-05-28_43
1611	Minister	t_97-05-28_43
1612	,	t_97-05-28_43
1613	now	t_97-05-28_43
1614	Foreign	t_97-05-28_43
1615	Minister	t_97-05-28_43
1616	of	t_97-05-28_43
1617	Turkey	t_97-05-28_43
1618	,	t_97-05-28_43
1619	that	t_97-05-28_43
1620	she	t_97-05-28_43
1621	was	t_97-05-28_43
1622	the	t_97-05-28_43
1623	bulwark	t_97-05-28_43
1624	against	t_97-05-28_43
1625	an	t_97-05-28_43
1626	Islamic	t_97-05-28_43
1627	Government	t_97-05-28_43
1628	in	t_97-05-28_43
1629	Turkey	t_97-05-28_43
1630	.	t_97-05-28_43
1631	She	t_97-05-28_43
1632	is	t_97-05-28_43
1633	now	t_97-05-28_43
1634	in	t_97-05-28_43
1635	government	t_97-05-28_43
1636	with	t_97-05-28_43
1637	an	t_97-05-28_43
1638	Islamic	t_97-05-28_43
1639	Prime	t_97-05-28_43
1640	Minister	t_97-05-28_43
1641	in	t_97-05-28_43
1642	Turkey	t_97-05-28_43
1643	.	t_97-05-28_43
1644	Would	t_97-05-28_43
1645	the	t_97-05-28_43
1646	Commissioner	t_97-05-28_43
1647	agree	t_97-05-28_43
1648	with	t_97-05-28_43
1649	me	t_97-05-28_43
1650	that	t_97-05-28_43
1651	this	t_97-05-28_43
1652	House	t_97-05-28_43
1653	and	t_97-05-28_43
1654	that	t_97-05-28_43
1655	the	t_97-05-28_43
1656	Commission	t_97-05-28_43
1657	and	t_97-05-28_43
1658	the	t_97-05-28_43
1659	Council	t_97-05-28_43
1660	have	t_97-05-28_43
1661	been	t_97-05-28_43
1662	manipulated	t_97-05-28_43
1663	by	t_97-05-28_43
1664	the	t_97-05-28_43
1665	Turkish	t_97-05-28_43
1666	military	t_97-05-28_43
1667	and	t_97-05-28_43
1668	civilian	t_97-05-28_43
1669	authorities	t_97-05-28_43
1670	and	t_97-05-28_43
1671	that	t_97-05-28_43
1672	it	t_97-05-28_43
1673	is	t_97-05-28_43
1674	incumbent	t_97-05-28_43
1675	on	t_97-05-28_43
1676	us	t_97-05-28_43
1677	to	t_97-05-28_43
1678	expose	t_97-05-28_43
1679	the	t_97-05-28_43
1680	duplicity	t_97-05-28_43
1681	of	t_97-05-28_43
1682	the	t_97-05-28_43
1683	Turkish	t_97-05-28_43
1684	Government	t_97-05-28_43
1685	and	t_97-05-28_43
1686	military	t_97-05-28_43
1687	for	t_97-05-28_43
1688	the	t_97-05-28_43
1689	Turkish	t_97-05-28_43
1690	people	t_97-05-28_43
1691	?	t_97-05-28_43
1692	Madam	t_97-05-28_60
1693	President	t_97-05-28_60
1694	,	t_97-05-28_60
1695	I	t_97-05-28_60
1696	should	t_97-05-28_60
1697	like	t_97-05-28_60
1698	to	t_97-05-28_60
1699	thank	t_97-05-28_60
1700	the	t_97-05-28_60
1701	Commissioner	t_97-05-28_60
1702	for	t_97-05-28_60
1703	the	t_97-05-28_60
1704	proposal	t_97-05-28_60
1705	he	t_97-05-28_60
1706	has	t_97-05-28_60
1707	made	t_97-05-28_60
1708	and	t_97-05-28_60
1709	for	t_97-05-28_60
1710	the	t_97-05-28_60
1711	announcement	t_97-05-28_60
1712	that	t_97-05-28_60
1713	he	t_97-05-28_60
1714	is	t_97-05-28_60
1715	accepting	t_97-05-28_60
1716	these	t_97-05-28_60
1717	amendments	t_97-05-28_60
1718	.	t_97-05-28_60
1719	I	t_97-05-28_60
1720	should	t_97-05-28_60
1721	like	t_97-05-28_60
1722	to	t_97-05-28_60
1723	ask	t_97-05-28_60
1724	him	t_97-05-28_60
1725	to	t_97-05-28_60
1726	take	t_97-05-28_60
1727	another	t_97-05-28_60
1728	little	t_97-05-28_60
1729	look	t_97-05-28_60
1730	at	t_97-05-28_60
1731	Amendment	t_97-05-28_60
1732	No	t_97-05-28_60
1733	4	t_97-05-28_60
1734	to	t_97-05-28_60
1735	the	t_97-05-28_60
1736	first	t_97-05-28_60
1737	regulation	t_97-05-28_60
1738	,	t_97-05-28_60
1739	Recital	t_97-05-28_60
1740	10	t_97-05-28_60
1741	,	t_97-05-28_60
1742	given	t_97-05-28_60
1743	that	t_97-05-28_60
1744	,	t_97-05-28_60
1745	in	t_97-05-28_60
1746	its	t_97-05-28_60
1747	own	t_97-05-28_60
1748	position	t_97-05-28_60
1749	,	t_97-05-28_60
1750	as	t_97-05-28_60
1751	it	t_97-05-28_60
1752	was	t_97-05-28_60
1753	presented	t_97-05-28_60
1754	to	t_97-05-28_60
1755	the	t_97-05-28_60
1756	Council	t_97-05-28_60
1757	,	t_97-05-28_60
1758	the	t_97-05-28_60
1759	Commission	t_97-05-28_60
1760	accepted	t_97-05-28_60
1761	that	t_97-05-28_60
1762	amendment	t_97-05-28_60
1763	.	t_97-05-28_60
1764	The	t_97-05-28_60
1765	Commission	t_97-05-28_60
1766	refers	t_97-05-28_60
1767	to	t_97-05-28_60
1768	its	t_97-05-28_60
1769	own	t_97-05-28_60
1770	text	t_97-05-28_60
1771	,	t_97-05-28_60
1772	which	t_97-05-28_60
1773	happens	t_97-05-28_60
1774	to	t_97-05-28_60
1775	have	t_97-05-28_60
1776	fallen	t_97-05-28_60
1777	into	t_97-05-28_60
1778	my	t_97-05-28_60
1779	hands	t_97-05-28_60
1780	,	t_97-05-28_60
1781	Madam	t_97-05-28_60
1782	President	t_97-05-28_60
1783	,	t_97-05-28_60
1784	in	t_97-05-28_60
1785	which	t_97-05-28_60
1786	reference	t_97-05-28_60
1787	is	t_97-05-28_60
1788	made	t_97-05-28_60
1789	to	t_97-05-28_60
1790	the	t_97-05-28_60
1791	mechanism	t_97-05-28_60
1792	for	t_97-05-28_60
1793	protecting	t_97-05-28_60
1794	exchange	t_97-05-28_60
1795	rates	t_97-05-28_60
1796	,	t_97-05-28_60
1797	i.	t_97-05-28_60
1798	e.	t_97-05-28_60
1799	the	t_97-05-28_60
1800	ERM	t_97-05-28_60
1801	.	t_97-05-28_60
1802	Whereas	t_97-05-28_60
1803	this	t_97-05-28_60
1804	mechanism	t_97-05-28_60
1805	will	t_97-05-28_60
1806	also	t_97-05-28_60
1807	assist	t_97-05-28_60
1808	them	t_97-05-28_60
1809	-	t_97-05-28_60
1810	the	t_97-05-28_60
1811	countries	t_97-05-28_60
1812	which	t_97-05-28_60
1813	are	t_97-05-28_60
1814	not	t_97-05-28_60
1815	members	t_97-05-28_60
1816	of	t_97-05-28_60
1817	economic	t_97-05-28_60
1818	and	t_97-05-28_60
1819	monetary	t_97-05-28_60
1820	union	t_97-05-28_60
1821	-	t_97-05-28_60
