id	text	lemma	sent	source	pos	mother	rel
455	Er	Er	27	t_97-05-28_24	PPER	456	sb
456	hat	haben	27	t_97-05-28_24	VAFIN	456	ROOT
457	uns	sich	27	t_97-05-28_24	PPER	460	da
458	nachdrücklich	nachdrücklich	27	t_97-05-28_24	ADJD	460	mo
459	darauf	darauf	27	t_97-05-28_24	PROAV	460	op
460	hingewiesen	hinweisen	27	t_97-05-28_24	VVPP	456	oc
461	,	,	27	t_97-05-28_24	$,	460	punct
462	daß	daß	27	t_97-05-28_24	KOUS	468	cp
463	es	ich	27	t_97-05-28_24	PPER	468	sb
464	überaus	überaus	27	t_97-05-28_24	ADV	465	mo
465	nachteilig	nachteilig	27	t_97-05-28_24	ADJD	469	mo
466	für	für	27	t_97-05-28_24	APPR	469	mo
467	uns	sich	27	t_97-05-28_24	PPER	466	nk
468	wäre	sein	27	t_97-05-28_24	VAFIN	459	re
469	vorzuschlagen	vorschlagen	27	t_97-05-28_24	VVIZU	468	oc
470	,	,	27	t_97-05-28_24	$,	469	punct
471	daß	daß	27	t_97-05-28_24	KOUS	482	cp
472	die	der	27	t_97-05-28_24	ART	474	nk
473	politischen	politisch	27	t_97-05-28_24	ADJA	474	nk
474	Parteien	Partei	27	t_97-05-28_24	NN	482	sb
475	zum	zum	27	t_97-05-28_24	APPRART	477	mo
476	Beispiel	Beispiel	27	t_97-05-28_24	NN	475	nk
477	in	in	27	t_97-05-28_24	APPR	481	mo
478	Zaire	Zaire	27	t_97-05-28_24	NE	477	nk
479	sich	sich	27	t_97-05-28_24	PRF	481	oa
480	jetzt	jetzt	27	t_97-05-28_24	ADV	482	mo
481	bilden	bilden	27	t_97-05-28_24	VVINF	482	oc
482	sollten	sollen	27	t_97-05-28_24	VMFIN	469	oc
483	.	.	27	t_97-05-28_24	$.	456	punct
484	Beabsichtigt	Beabsichtigt	28	t_97-05-28_24	VVFIN	484	ROOT
485	der	der	28	t_97-05-28_24	ART	486	nk
486	Herr	Herr	28	t_97-05-28_24	NN	484	sb
487	Kommissar	Kommissar	28	t_97-05-28_24	NN	486	nk
488	,	,	28	t_97-05-28_24	$,	486	punct
489	dem	der	28	t_97-05-28_24	ART	490	nk
490	Ratschlag	Ratschlag	28	t_97-05-28_24	NN	495	da
491	von	von	28	t_97-05-28_24	APPR	490	pg
492	Präsident	Präsident	28	t_97-05-28_24	NN	491	nk
493	Mandela	Mandela	28	t_97-05-28_24	NE	492	nk
494	zu	zu	28	t_97-05-28_24	PTKZU	495	pm
495	folgen	folgen	28	t_97-05-28_24	VVINF	486	oc
496	und	und	28	t_97-05-28_24	KON	495	cd
497	ihm	ich	28	t_97-05-28_24	PPER	499	da
498	darin	darin	28	t_97-05-28_24	PROAV	499	mo
499	zuzustimmen	zustimmen	28	t_97-05-28_24	VVIZU	496	cj
500	,	,	28	t_97-05-28_24	$,	499	punct
501	daß	daß	28	t_97-05-28_24	KOUS	506	cp
502	es	ich	28	t_97-05-28_24	PPER	506	sb
503	nicht	nicht	28	t_97-05-28_24	PTKNEG	505	ng
504	sehr	sehr	28	t_97-05-28_24	ADV	505	mo
505	klug	klug	28	t_97-05-28_24	ADJD	506	pd
506	wäre	sein	28	t_97-05-28_24	VAFIN	498	re
507	,	,	28	t_97-05-28_24	$,	506	punct
508	wenn	wenn	28	t_97-05-28_24	KOUS	517	cp
509	der	der	28	t_97-05-28_24	ART	510	nk
510	Westen	Westen	28	t_97-05-28_24	NN	517	sb
511	jetzt	jetzt	28	t_97-05-28_24	ADV	517	mo
512	Herrn	Herrn	28	t_97-05-28_24	NN	517	da
513	Kabila	Kabila	28	t_97-05-28_24	NE	512	nk
514	zu	zu	28	t_97-05-28_24	APPR	517	mo
515	viele	viel	28	t_97-05-28_24	PIAT	516	nk
516	Ratschläge	Ratschläge	28	t_97-05-28_24	NN	514	nk
517	erteilte	erteilen	28	t_97-05-28_24	VVFIN	504	re
518	,	,	28	t_97-05-28_24	$,	517	punct
519	während	während	28	t_97-05-28_24	KOUS	522	cp
520	dieser	dies	28	t_97-05-28_24	PDS	522	sb
521	dabei	dabei	28	t_97-05-28_24	PROAV	522	mo
522	ist	sein	28	t_97-05-28_24	VAFIN	517	mo
523	,	,	28	t_97-05-28_24	$,	522	punct
524	Recht	Recht	28	t_97-05-28_24	NN	530	oa
525	und	und	28	t_97-05-28_24	KON	524	cd
526	Ordnung	Ordnung	28	t_97-05-28_24	NN	525	cj
527	in	in	28	t_97-05-28_24	APPR	530	mo
528	seinem	mein	28	t_97-05-28_24	PPOSAT	529	nk
529	Land	Land	28	t_97-05-28_24	NN	527	nk
530	wiederherzustellen	wiederherstellen	28	t_97-05-28_24	VVIZU	520	re
531	?	?	28	t_97-05-28_24	$.	484	punct
532	Die	Die	29	t_97-05-28_27	ART	533	nk
533	Rolle	rollen	29	t_97-05-28_27	NN	549	sb
534	,	,	29	t_97-05-28_27	$,	533	punct
535	die	der	29	t_97-05-28_27	PRELS	547	sb
536	die	der	29	t_97-05-28_27	ART	538	nk
537	Vereinigten	Vereinigte	29	t_97-05-28_27	ADJA	538	nk
538	Staaten	Staat	29	t_97-05-28_27	NN	547	sb
539	während	während	29	t_97-05-28_27	APPR	547	mo
540	der	der	29	t_97-05-28_27	ART	542	nk
541	ganzen	ganz	29	t_97-05-28_27	ADJA	542	nk
542	Zeit	Zeit	29	t_97-05-28_27	NN	539	nk
543	bis	bis	29	t_97-05-28_27	APPR	544	ac
544	zur	zur	29	t_97-05-28_27	APPRART	547	mo
545	Machtübernahme	Machtübernahme	29	t_97-05-28_27	NN	544	nk
546	Kabilas	Kabilas	29	t_97-05-28_27	NN	547	sb
547	spielten	spielen	29	t_97-05-28_27	VVFIN	533	rc
548	,	,	29	t_97-05-28_27	$,	549	punct
549	wurde	werden	29	t_97-05-28_27	VAFIN	549	ROOT
550	nicht	nicht	29	t_97-05-28_27	PTKNEG	551	ng
551	ausreichend	ausreichen	29	t_97-05-28_27	ADJD	552	mo
552	berücksichtigt	berücksichtigen	29	t_97-05-28_27	VVPP	549	oc
553	.	.	29	t_97-05-28_27	$.	549	punct
554	Ich	Ich	30	t_97-05-28_27	PPER	556	sb
555	persönlich	persönlich	30	t_97-05-28_27	ADJD	554	mnr
556	vertrete	vertreten	30	t_97-05-28_27	VVFIN	556	ROOT
557	die	der	30	t_97-05-28_27	ART	558	nk
558	Ansicht	Ansicht	30	t_97-05-28_27	NN	556	oa
559	,	,	30	t_97-05-28_27	$,	558	punct
560	daß	daß	30	t_97-05-28_27	KOUS	572	cp
561	unsere	mein	30	t_97-05-28_27	PPOSAT	562	nk
562	Partner	Partner	30	t_97-05-28_27	NN	572	sb
563	auf	auf	30	t_97-05-28_27	APPR	572	mo
564	der	der	30	t_97-05-28_27	ART	566	nk
565	anderen	ander	30	t_97-05-28_27	ADJA	566	nk
566	Seite	Seite	30	t_97-05-28_27	NN	563	nk
567	des	der	30	t_97-05-28_27	ART	568	nk
568	Atlantiks	Atlantik	30	t_97-05-28_27	NN	566	ag
569	mit	mit	30	t_97-05-28_27	APPR	572	mo
570	daran	daran	30	t_97-05-28_27	PROAV	571	op
571	beteiligt	beteiligen	30	t_97-05-28_27	VVPP	572	pd
572	waren	sein	30	t_97-05-28_27	VAFIN	558	oc
573	,	,	30	t_97-05-28_27	$,	572	punct
574	den	der	30	t_97-05-28_27	ART	575	nk
575	Geist	Geist	30	t_97-05-28_27	NN	580	oa
576	aus	aus	30	t_97-05-28_27	APPR	580	mo
577	der	der	30	t_97-05-28_27	ART	578	nk
578	Flasche	Flasche	30	t_97-05-28_27	NN	576	nk
579	zu	zu	30	t_97-05-28_27	PTKZU	580	pm
580	lassen	lassen	30	t_97-05-28_27	VVINF	563	re
581	,	,	30	t_97-05-28_27	$,	556	punct
582	und	und	30	t_97-05-28_27	KON	556	cd
583	nachher	nachher	30	t_97-05-28_27	ADV	586	mo
584	haben	haben	30	t_97-05-28_27	VAFIN	582	cj
585	sie	ich	30	t_97-05-28_27	PPER	584	sb
586	versucht	versuchen	30	t_97-05-28_27	VVPP	584	oc
587	,	,	30	t_97-05-28_27	$,	586	punct
588	ihn	ich	30	t_97-05-28_27	PPER	594	oa
589	irgendwie	irgendwie	30	t_97-05-28_27	ADV	594	mo
590	wieder	wieder	30	t_97-05-28_27	ADV	594	mo
591	in	in	30	t_97-05-28_27	APPR	594	mo
592	die	der	30	t_97-05-28_27	ART	593	nk
593	Flasche	Flasche	30	t_97-05-28_27	NN	591	nk
594	zurückzustecken	zurückzustecken	30	t_97-05-28_27	VVFIN	586	oc
595	.	.	30	t_97-05-28_27	$.	556	punct
596	Es	Es	31	t_97-05-28_27	PPER	597	sb
597	ist	sein	31	t_97-05-28_27	VAFIN	597	ROOT
598	ihnen	ich	31	t_97-05-28_27	PPER	601	da
599	aber	aber	31	t_97-05-28_27	ADV	601	mo
600	nicht	nicht	31	t_97-05-28_27	PTKNEG	601	ng
601	gelungen	gelingen	31	t_97-05-28_27	VVPP	597	oc
602	.	.	31	t_97-05-28_27	$.	597	punct
603	Es	Es	32	t_97-05-28_27	PPER	604	sb
604	war	sein	32	t_97-05-28_27	VAFIN	604	ROOT
605	keine	kein	32	t_97-05-28_27	PIAT	606	nk
606	Eroberungskampagne	Eroberungskampagne	32	t_97-05-28_27	NN	604	pd
607	.	.	32	t_97-05-28_27	$.	604	punct
608	Ich	Ich	33	t_97-05-28_27	PPER	609	sb
609	sagte	sagen	33	t_97-05-28_27	VVFIN	609	ROOT
610	bereits	bereits	33	t_97-05-28_27	ADV	609	mo
611	in	in	33	t_97-05-28_27	APPR	609	mo
612	meiner	sich	33	t_97-05-28_27	PPOSAT	613	nk
613	Erklärung	Erklärung	33	t_97-05-28_27	NN	611	nk
614	,	,	33	t_97-05-28_27	$,	609	punct
615	daß	daß	33	t_97-05-28_27	KOUS	622	cp
616	Laurent	Laurent	33	t_97-05-28_27	NE	622	sb
617	Kabila	Kabila	33	t_97-05-28_27	NE	616	nk
618	in	in	33	t_97-05-28_27	APPR	621	mo
619	das	der	33	t_97-05-28_27	ART	620	nk
620	Machtvakuum	Machtvakuum	33	t_97-05-28_27	NN	618	nk
621	hineingezogen	hineinziehen	33	t_97-05-28_27	VVPP	622	oc
622	wurde	werden	33	t_97-05-28_27	VAFIN	609	oc
623	,	,	33	t_97-05-28_27	$,	622	punct
624	das	der	33	t_97-05-28_27	PRELS	628	sb
625	im	im	33	t_97-05-28_27	APPRART	628	mo
626	ehemaligen	ehemalig	33	t_97-05-28_27	ADJA	627	nk
627	Zaire	Zaire	33	t_97-05-28_27	NE	625	nk
628	bestand	bestand	33	t_97-05-28_27	VVFIN	617	rc
629	.	.	33	t_97-05-28_27	$.	609	punct
630	Ich	Ich	34	t_97-05-28_27	PPER	631	sb
631	habe	habe	34	t_97-05-28_27	VAFIN	631	ROOT
632	Gespräche	Gespräch	34	t_97-05-28_27	NN	638	oa
633	mit	mit	34	t_97-05-28_27	APPR	632	op
634	den	der	34	t_97-05-28_27	ART	636	nk
635	Vereinigten	Vereinigte	34	t_97-05-28_27	ADJA	636	nk
636	Staaten	Staat	34	t_97-05-28_27	NN	633	nk
637	darüber	darüber	34	t_97-05-28_27	PROAV	638	mo
638	geführt	führen	34	t_97-05-28_27	VVPP	631	oc
639	,	,	34	t_97-05-28_27	$,	638	punct
640	wie	wie	34	t_97-05-28_27	PWAV	644	mo
641	sie	ich	34	t_97-05-28_27	PPER	644	sb
642	die	der	34	t_97-05-28_27	ART	643	nk
643	Situation	Situation	34	t_97-05-28_27	NN	644	oa
644	sehen	sehen	34	t_97-05-28_27	VVINF	637	re
645	und	und	34	t_97-05-28_27	KON	644	cd
646	wie	wie	34	t_97-05-28_27	PWAV	652	mo
647	wir	ich	34	t_97-05-28_27	PPER	652	sb
648	am	am	34	t_97-05-28_27	PTKA	649	pm
649	besten	gut	34	t_97-05-28_27	ADJD	651	mo
650	dazu	dazu	34	t_97-05-28_27	PROAV	651	op
651	beitragen	beitragen	34	t_97-05-28_27	VVINF	652	oc
652	können	können	34	t_97-05-28_27	VMINF	645	cj
653	,	,	34	t_97-05-28_27	$,	652	punct
654	damit	damit	34	t_97-05-28_27	KOUS	664	cp
655	in	in	34	t_97-05-28_27	APPR	663	mo
656	diesem	dies	34	t_97-05-28_27	PDAT	657	nk
657	Land	Land	34	t_97-05-28_27	NN	655	nk
658	Recht	Recht	34	t_97-05-28_27	NN	664	sb
659	,	,	34	t_97-05-28_27	$,	658	punct
660	Ordnung	Ordnung	34	t_97-05-28_27	NN	658	cj
661	und	und	34	t_97-05-28_27	KON	660	cd
662	Demokratie	Demokratie	34	t_97-05-28_27	NN	661	cj
663	geschaffen	schaffen	34	t_97-05-28_27	VVPP	664	oc
664	werden	werden	34	t_97-05-28_27	VAINF	652	mo
665	.	.	34	t_97-05-28_27	$.	631	punct
666	Die	Die	35	t_97-05-28_27	ART	667	nk
667	EU	EU	35	t_97-05-28_27	NE	668	sb
668	hat	haben	35	t_97-05-28_27	VAFIN	668	ROOT
669	bereits	bereits	35	t_97-05-28_27	ADV	675	mo
670	ihren	mein	35	t_97-05-28_27	PPOSAT	671	nk
671	Standpunkt	Standpunkt	35	t_97-05-28_27	NN	675	oa
672	und	und	35	t_97-05-28_27	KON	671	cd
673	ihre	mein	35	t_97-05-28_27	PPOSAT	674	nk
674	Bereitschaft	Bereitschaft	35	t_97-05-28_27	NN	672	cj
675	erklärt	erklären	35	t_97-05-28_27	VVPP	668	oc
676	,	,	35	t_97-05-28_27	$,	675	punct
677	bei	bei	35	t_97-05-28_27	APPR	689	mo
678	der	der	35	t_97-05-28_27	ART	679	nk
679	Wiederherstellung	Wiederherstellung	35	t_97-05-28_27	NN	677	nk
680	und	und	35	t_97-05-28_27	KON	679	cd
681	dem	der	35	t_97-05-28_27	ART	682	nk
682	Wiederaufbau	Wiederaufbau	35	t_97-05-28_27	NN	680	cj
683	der	der	35	t_97-05-28_27	ART	686	nk
684	neuen	neu	35	t_97-05-28_27	ADJA	686	nk
685	Demokratischen	Demokratische	35	t_97-05-28_27	ADJA	686	nk
686	Republik	Republik	35	t_97-05-28_27	NN	682	ag
687	Kongo	Kongo	35	t_97-05-28_27	NE	686	nk
688	zu	zu	35	t_97-05-28_27	PTKZU	689	pm
689	helfen	helfen	35	t_97-05-28_27	VVINF	671	oc
690	,	,	35	t_97-05-28_27	$,	689	punct
691	aber	aber	35	t_97-05-28_27	KON	668	cd
692	es	ich	35	t_97-05-28_27	PPER	693	ph
693	dürfen	dürfen	35	t_97-05-28_27	VMFIN	691	cj
694	hier	hier	35	t_97-05-28_27	ADV	693	mo
695	keine	kein	35	t_97-05-28_27	PIAT	696	nk
696	Mißverständnisse	Mißverständnis	35	t_97-05-28_27	NN	693	sb
697	entstehen	entstehen	35	t_97-05-28_27	VVINF	693	oc
698	.	.	35	t_97-05-28_27	$.	668	punct
699	Es	Es	36	t_97-05-28_27	PPER	700	ep
700	gibt	geben	36	t_97-05-28_27	VVFIN	700	ROOT
701	einige	einig	36	t_97-05-28_27	PIAT	702	nk
702	Vorbedingungen	Vorbedingung	36	t_97-05-28_27	NN	700	oa
703	,	,	36	t_97-05-28_27	$,	702	punct
704	die	der	36	t_97-05-28_27	PRELS	707	sb
705	erfüllt	erfüllen	36	t_97-05-28_27	VVPP	706	oc
706	werden	werden	36	t_97-05-28_27	VAINF	707	oc
707	müssen	müssen	36	t_97-05-28_27	VMFIN	702	rc
708	.	.	36	t_97-05-28_27	$.	700	punct
709	Ich	Ich	37	t_97-05-28_27	PPER	710	sb
710	bin	sein	37	t_97-05-28_27	VAFIN	710	ROOT
711	nicht	nicht	37	t_97-05-28_27	PTKNEG	710	ng
712	bereit	bereiten	37	t_97-05-28_27	ADJD	710	pd
713	,	,	37	t_97-05-28_27	$,	712	punct
714	einen	ein	37	t_97-05-28_27	ART	715	nk
715	Blankoscheck	Blankoscheck	37	t_97-05-28_27	NN	717	oa
716	zu	zu	37	t_97-05-28_27	PTKZU	717	pm
717	unterzeichnen	unterzeichnen	37	t_97-05-28_27	VVINF	712	oc
718	.	.	37	t_97-05-28_27	$.	710	punct
719	Der	Der	38	t_97-05-28_29	ART	721	nk
720	einzige	einzig	38	t_97-05-28_29	ADJA	721	nk
721	Grund	Grund	38	t_97-05-28_29	NN	735	sb
722	,	,	38	t_97-05-28_29	$,	721	punct
723	warum	warum	38	t_97-05-28_29	PWAV	732	mo
724	ich	ich	38	t_97-05-28_29	PPER	733	sb
725	mich	sich	38	t_97-05-28_29	PRF	732	oa
726	mit	mit	38	t_97-05-28_29	APPR	732	mo
727	der	der	38	t_97-05-28_29	ART	729	nk
728	humanitären	humanitär	38	t_97-05-28_29	ADJA	729	nk
729	Situation	Situation	38	t_97-05-28_29	NN	726	nk
730	nicht	nicht	38	t_97-05-28_29	PTKNEG	732	ng
731	detailliert	detailliert	38	t_97-05-28_29	ADJD	732	mo
732	auseinandergesetzt	auseinandergesetzt	38	t_97-05-28_29	VVPP	733	oc
733	habe	habe	38	t_97-05-28_29	VAFIN	721	rc
734	,	,	38	t_97-05-28_29	$,	735	punct
735	besteht	bestehen	38	t_97-05-28_29	VVFIN	735	ROOT
736	darin	darin	38	t_97-05-28_29	PROAV	735	op
737	,	,	38	t_97-05-28_29	$,	736	punct
738	daß	daß	38	t_97-05-28_29	KOUS	747	cp
739	ich	ich	38	t_97-05-28_29	PPER	747	sb
740	meine	meinen	38	t_97-05-28_29	PPOSAT	741	nk
741	Redezeit	Redezeit	38	t_97-05-28_29	NN	746	oa
742	bereits	bereits	38	t_97-05-28_29	ADV	743	mo
743	um	um	38	t_97-05-28_29	APPR	746	mo
744	3	3	38	t_97-05-28_29	CARD	745	nk
745	Minuten	Minute	38	t_97-05-28_29	NN	743	nk
746	überschritten	überschreiten	38	t_97-05-28_29	VVPP	747	oc
747	habe	habe	38	t_97-05-28_29	VAFIN	736	re
748	.	.	38	t_97-05-28_29	$.	735	punct
749	Frau	Frau	39	t_97-05-28_29	NN	752	sb
750	Kommissarin	Kommissarin	39	t_97-05-28_29	NE	749	nk
751	Bonino	Bonino	39	t_97-05-28_29	NE	749	nk
752	hat	haben	39	t_97-05-28_29	VAFIN	752	ROOT
753	die	der	39	t_97-05-28_29	ART	755	nk
754	humanitäre	humanitär	39	t_97-05-28_29	ADJA	755	nk
755	Situation	Situation	39	t_97-05-28_29	NN	760	oa
756	jedoch	jedoch	39	t_97-05-28_29	ADV	760	mo
757	zu	zu	39	t_97-05-28_29	APPR	760	mo
758	Recht	Recht	39	t_97-05-28_29	NN	757	nk
759	dramatisch	dramatisch	39	t_97-05-28_29	ADJD	760	mo
760	dargestellt	darstellen	39	t_97-05-28_29	VVPP	752	oc
761	.	.	39	t_97-05-28_29	$.	752	punct
762	Wir	Wir	40	t_97-05-28_29	PPER	763	sb
763	übertreiben	übertreiben	40	t_97-05-28_29	VVFIN	763	ROOT
764	nicht	nicht	40	t_97-05-28_29	PTKNEG	763	ng
765	.	.	40	t_97-05-28_29	$.	763	punct
766	Die	Die	41	t_97-05-28_29	ART	767	nk
767	Zahl	zahlen	41	t_97-05-28_29	NN	788	sb
768	der	der	41	t_97-05-28_29	ART	769	nk
769	Flüchtlinge	Flüchtling	41	t_97-05-28_29	NN	767	ag
770	und	und	41	t_97-05-28_29	KON	769	cd
771	Vertriebenen	Vertriebene	41	t_97-05-28_29	NN	770	cj
772	,	,	41	t_97-05-28_29	$,	767	punct
773	ob	ob	41	t_97-05-28_29	KOUS	786	cp
774	diese	dies	41	t_97-05-28_29	PDS	786	sb
775	sich	sich	41	t_97-05-28_29	PRF	786	oa
776	nun	nun	41	t_97-05-28_29	ADV	786	mo
777	in	in	41	t_97-05-28_29	APPR	786	mo
778	Tansania	Tansania	41	t_97-05-28_29	NE	777	nk
779	,	,	41	t_97-05-28_29	$,	777	punct
780	in	in	41	t_97-05-28_29	APPR	777	cj
781	Südzaire	Südzaire	41	t_97-05-28_29	NE	780	nk
782	oder	oder	41	t_97-05-28_29	KON	780	cd
783	in	in	41	t_97-05-28_29	APPR	782	cj
784	den	der	41	t_97-05-28_29	ART	785	nk
785	Nachbarstaaten	Nachbarstaaten	41	t_97-05-28_29	NN	783	nk
786	befinden	befinden	41	t_97-05-28_29	VVFIN	767	rc
787	,	,	41	t_97-05-28_29	$,	788	punct
788	beläuft	belaufen	41	t_97-05-28_29	VVFIN	788	ROOT
789	sich	sich	41	t_97-05-28_29	PRF	788	oa
790	auf	auf	41	t_97-05-28_29	APPR	788	op
791	mindestens	mindestens	41	t_97-05-28_29	ADV	793	mo
792	600	600	41	t_97-05-28_29	CARD	793	nmc
793	000	000	41	t_97-05-28_29	CARD	790	nk
794	.	.	41	t_97-05-28_29	$.	788	punct
795	Wir	Wir	42	t_97-05-28_29	PPER	796	sb
796	sprechen	sprechen	42	t_97-05-28_29	VVFIN	796	ROOT
797	von	von	42	t_97-05-28_29	APPR	796	op
798	einer	einer	42	t_97-05-28_29	ART	801	nk
799	ebenso	ebenso	42	t_97-05-28_29	ADV	800	mo
800	großen	groß	42	t_97-05-28_29	ADJA	801	nk
801	Zahl	zahlen	42	t_97-05-28_29	NN	797	nk
802	wie	wie	42	t_97-05-28_29	KON	804	cm
803	die	der	42	t_97-05-28_29	ART	804	nk
804	Bevölkerung	Bevölkerung	42	t_97-05-28_29	NN	801	cc
805	von	von	42	t_97-05-28_29	APPR	804	pg
806	Brüssel	Brüssel	42	t_97-05-28_29	NE	805	nk
807	,	,	42	t_97-05-28_29	$,	796	punct
808	es	ich	42	t_97-05-28_29	PPER	809	sb
809	ist	sein	42	t_97-05-28_29	VAFIN	796	cj
810	also	also	42	t_97-05-28_29	ADV	809	mo
811	eine	einen	42	t_97-05-28_29	ART	813	nk
812	dramatische	dramatische	42	t_97-05-28_29	ADJA	813	nk
813	Situation	Situation	42	t_97-05-28_29	NN	809	pd
814	.	.	42	t_97-05-28_29	$.	796	punct
815	Wir	Wir	43	t_97-05-28_29	PPER	816	sb
816	waren	sein	43	t_97-05-28_29	VAFIN	816	ROOT
817	sehr	sehr	43	t_97-05-28_29	ADV	818	mo
818	enttäuscht	enttäuschen	43	t_97-05-28_29	VVPP	816	pd
819	,	,	43	t_97-05-28_29	$,	818	punct
820	als	als	43	t_97-05-28_29	KOUS	831	cp
821	die	der	43	t_97-05-28_29	ART	823	nk
822	lokalen	lokal	43	t_97-05-28_29	ADJA	823	nk
823	Militärbefehlshaber	Militärbefehlshaber	43	t_97-05-28_29	NN	831	sb
824	es	ich	43	t_97-05-28_29	PPER	831	oa
825	dem	der	43	t_97-05-28_29	ART	826	nk
826	VN-Menschrechtszentrum	VN-Menschrechtszentrum	43	t_97-05-28_29	NN	831	da
827	und	und	43	t_97-05-28_29	KON	826	cd
828	anderen	ander	43	t_97-05-28_29	ADJA	829	nk
829	Agenturen	Agentur	43	t_97-05-28_29	NN	827	cj
830	nicht	nicht	43	t_97-05-28_29	PTKNEG	831	ng
831	ermöglichten	ermöglichen	43	t_97-05-28_29	VVFIN	818	mo
832	,	,	43	t_97-05-28_29	$,	816	punct
833	Informationsmissionen	Informationsmissionen	43	t_97-05-28_29	NN	839	oa
834	über	über	43	t_97-05-28_29	APPR	833	op
835	die	der	43	t_97-05-28_29	ART	837	nk
836	humanitären	humanitär	43	t_97-05-28_29	ADJA	837	nk
837	Bedürfnisse	Bedürfnis	43	t_97-05-28_29	NN	834	nk
838	zu	zu	43	t_97-05-28_29	PTKZU	839	pm
839	entsenden	entsenden	43	t_97-05-28_29	VVINF	816	oc
840	,	,	43	t_97-05-28_29	$,	839	punct
841	weil	weil	43	t_97-05-28_29	KOUS	848	cp
842	die	der	43	t_97-05-28_29	ART	844	nk
843	geforderten	gefordert	43	t_97-05-28_29	ADJA	844	nk
844	Bedingungen	Bedingung	43	t_97-05-28_29	NN	848	sb
845	nicht	nicht	43	t_97-05-28_29	PTKNEG	848	ng
846	akzeptiert	akzeptieren	43	t_97-05-28_29	VVPP	847	oc
847	werden	werden	43	t_97-05-28_29	VAINF	848	oc
848	konnten	können	43	t_97-05-28_29	VMFIN	839	mo
849	.	.	43	t_97-05-28_29	$.	816	punct
850	Von	Von	44	t_97-05-28_29	APPR	864	op
851	unserem	mein	44	t_97-05-28_29	PPOSAT	852	nk
852	Sondergesandten	Sondergesandten	44	t_97-05-28_29	NN	850	nk
853	,	,	44	t_97-05-28_29	$,	852	punct
854	der	der	44	t_97-05-28_29	PRELS	862	sb
855	gestern	gestern	44	t_97-05-28_29	ADV	862	mo
856	den	der	44	t_97-05-28_29	ART	857	nk
857	Außenminister	Außenminister	44	t_97-05-28_29	NN	862	oa
858	der	der	44	t_97-05-28_29	ART	860	nk
859	demokratischen	demokratisch	44	t_97-05-28_29	ADJA	860	nk
860	Republik	Republik	44	t_97-05-28_29	NN	857	ag
861	Kongo	Kongo	44	t_97-05-28_29	NE	860	nk
862	traf	treffen	44	t_97-05-28_29	VVFIN	852	rc
863	,	,	44	t_97-05-28_29	$,	864	punct
864	wissen	wissen	44	t_97-05-28_29	VVFIN	864	ROOT
865	wir	ich	44	t_97-05-28_29	PPER	864	sb
866	,	,	44	t_97-05-28_29	$,	864	punct
867	daß	daß	44	t_97-05-28_29	KOUS	871	cp
868	die	der	44	t_97-05-28_29	ART	869	nk
869	Schwierigkeiten	Schwierigkeit	44	t_97-05-28_29	NN	871	sb
870	überwunden	überwinden	44	t_97-05-28_29	VVPP	871	oc
871	wurden	werden	44	t_97-05-28_29	VAFIN	864	oc
872	,	,	44	t_97-05-28_29	$,	864	punct
873	und	und	44	t_97-05-28_29	KON	864	cd
874	wir	ich	44	t_97-05-28_29	PPER	875	sb
875	hoffen	hoffen	44	t_97-05-28_29	VVFIN	873	cj
876	,	,	44	t_97-05-28_29	$,	875	punct
877	daß	daß	44	t_97-05-28_29	KOUS	897	cp
878	schon	schon	44	t_97-05-28_29	ADV	880	mo
879	sehr	sehr	44	t_97-05-28_29	ADV	880	mo
880	bald	bald	44	t_97-05-28_29	ADV	897	mo
881	eine	einen	44	t_97-05-28_29	ART	882	nk
882	Informationsmission	Informationsmission	44	t_97-05-28_29	NN	897	sb
883	über	über	44	t_97-05-28_29	APPR	882	mnr
884	die	der	44	t_97-05-28_29	ART	886	nk
885	humanitäre	humanitär	44	t_97-05-28_29	ADJA	886	nk
886	Situation	Situation	44	t_97-05-28_29	NN	883	nk
887	und	und	44	t_97-05-28_29	KON	883	cd
888	über	über	44	t_97-05-28_29	APPR	887	cj
889	Sofortmaßnahmen	Sofortmaßnahmen	44	t_97-05-28_29	NN	888	nk
890	innerhalb	innerhalb	44	t_97-05-28_29	APPR	889	mnr
891	der	der	44	t_97-05-28_29	ART	893	nk
892	demokratischen	demokratisch	44	t_97-05-28_29	ADJA	893	nk
893	Republik	Republik	44	t_97-05-28_29	NN	890	nk
894	Kongo	Kongo	44	t_97-05-28_29	NE	893	nk
895	unternommen	unternehmen	44	t_97-05-28_29	VVPP	896	oc
896	werden	werden	44	t_97-05-28_29	VAINF	897	oc
897	kann	können	44	t_97-05-28_29	VMFIN	875	oc
898	.	.	44	t_97-05-28_29	$.	864	punct
899	Einige	einigen	45	t_97-05-28_31	PIAT	900	nk
900	Programme	Programm	45	t_97-05-28_31	NN	911	sb
901	wie	wie	45	t_97-05-28_31	KOKOM	902	cm
902	zum	zum	45	t_97-05-28_31	APPRART	900	cc
903	Beispiel	Beispiel	45	t_97-05-28_31	NN	902	nk
904	die	der	45	t_97-05-28_31	ART	911	sb
905	zur	zur	45	t_97-05-28_31	APPRART	912	mo
906	humanitären	humanitär	45	t_97-05-28_31	ADJA	907	nk
907	Hilfe	Hilfe	45	t_97-05-28_31	NN	905	nk
908	oder	oder	45	t_97-05-28_31	KON	907	cd
