id	text	lemma	sent	source	pos	mother	rel
496	President	president	27	t_97-05-28_24	NNP	497	compound
497	Mandela	mandela	27	t_97-05-28_24	NNP	499	poss
498	's	's	27	t_97-05-28_24	POS	497	case
499	advice	advice	27	t_97-05-28_24	NN	495	dobj
500	and	and	27	t_97-05-28_24	CC	493	cc
501	agree	agree	27	t_97-05-28_24	VBP	493	conj
502	that	that	27	t_97-05-28_24	IN	504	mark
503	it	-PRON-	27	t_97-05-28_24	PRP	504	nsubj
504	is	be	27	t_97-05-28_24	VBZ	501	ccomp
505	not	not	27	t_97-05-28_24	RB	504	neg
506	wise	wise	27	t_97-05-28_24	JJ	504	acomp
507	for	for	27	t_97-05-28_24	IN	506	prep
508	us	-PRON-	27	t_97-05-28_24	PRP	507	pobj
509	in	in	27	t_97-05-28_24	IN	504	prep
510	the	the	27	t_97-05-28_24	DT	511	det
511	West	west	27	t_97-05-28_24	NNP	509	pobj
512	at	at	27	t_97-05-28_24	IN	504	prep
513	this	this	27	t_97-05-28_24	DT	514	det
514	time	time	27	t_97-05-28_24	NN	512	pobj
515	to	to	27	t_97-05-28_24	TO	516	aux
516	give	give	27	t_97-05-28_24	VB	504	xcomp
517	too	too	27	t_97-05-28_24	RB	518	advmod
518	much	much	27	t_97-05-28_24	JJ	519	amod
519	advice	advice	27	t_97-05-28_24	NN	516	dobj
520	to	to	27	t_97-05-28_24	IN	516	dative
521	Mr	mr	27	t_97-05-28_24	NNP	522	compound
522	Kabila	kabila	27	t_97-05-28_24	NNP	520	pobj
523	as	as	27	t_97-05-28_24	IN	525	mark
524	he	-PRON-	27	t_97-05-28_24	PRP	525	nsubj
525	tries	try	27	t_97-05-28_24	VBZ	516	advcl
526	to	to	27	t_97-05-28_24	TO	527	aux
527	restore	restore	27	t_97-05-28_24	VB	525	xcomp
528	law	law	27	t_97-05-28_24	NN	527	dobj
529	and	and	27	t_97-05-28_24	CC	528	cc
530	order	order	27	t_97-05-28_24	NN	528	conj
531	in	in	27	t_97-05-28_24	IN	527	prep
532	that	that	27	t_97-05-28_24	DT	533	det
533	country	country	27	t_97-05-28_24	NN	531	pobj
534	?	?	27	t_97-05-28_24	.	493	punct
535	The	the	28	t_97-05-28_27	DT	536	det
536	role	role	28	t_97-05-28_27	NN	557	nsubjpass
537	which	which	28	t_97-05-28_27	WDT	541	dobj
538	the	the	28	t_97-05-28_27	DT	540	det
539	United	united	28	t_97-05-28_27	NNP	540	compound
540	States	states	28	t_97-05-28_27	NNP	541	nsubj
541	played	play	28	t_97-05-28_27	VBD	536	relcl
542	in	in	28	t_97-05-28_27	IN	541	prep
543	all	all	28	t_97-05-28_27	PDT	545	predet
544	the	the	28	t_97-05-28_27	DT	545	det
545	phases	phase	28	t_97-05-28_27	NNS	542	pobj
546	of	of	28	t_97-05-28_27	IN	545	prep
547	the	the	28	t_97-05-28_27	DT	548	det
548	situation	situation	28	t_97-05-28_27	NN	546	pobj
549	until	until	28	t_97-05-28_27	IN	551	mark
550	Kabila	kabila	28	t_97-05-28_27	NNP	551	nsubj
551	took	take	28	t_97-05-28_27	VBD	541	advcl
552	power	power	28	t_97-05-28_27	NN	551	dobj
553	has	have	28	t_97-05-28_27	VBZ	557	aux
554	not	not	28	t_97-05-28_27	RB	557	neg
555	been	be	28	t_97-05-28_27	VBN	557	auxpass
556	fully	fully	28	t_97-05-28_27	RB	557	advmod
557	appreciated	appreciate	28	t_97-05-28_27	VBN	557	ROOT
558	.	.	28	t_97-05-28_27	.	557	punct
559	My	-PRON-	29	t_97-05-28_27	PRP$	561	poss
560	personal	personal	29	t_97-05-28_27	JJ	561	amod
561	opinion	opinion	29	t_97-05-28_27	NN	562	nsubj
562	is	be	29	t_97-05-28_27	VBZ	562	ROOT
563	that	that	29	t_97-05-28_27	IN	573	mark
564	our	-PRON-	29	t_97-05-28_27	PRP$	565	poss
565	partners	partner	29	t_97-05-28_27	NNS	573	nsubj
566	on	on	29	t_97-05-28_27	IN	565	prep
567	the	the	29	t_97-05-28_27	DT	569	det
568	other	other	29	t_97-05-28_27	JJ	569	amod
569	side	side	29	t_97-05-28_27	NN	566	pobj
570	of	of	29	t_97-05-28_27	IN	569	prep
571	the	the	29	t_97-05-28_27	DT	572	det
572	Atlantic	atlantic	29	t_97-05-28_27	NNP	570	pobj
573	helped	help	29	t_97-05-28_27	VBD	562	ccomp
574	to	to	29	t_97-05-28_27	TO	575	aux
575	let	let	29	t_97-05-28_27	VB	573	xcomp
576	the	the	29	t_97-05-28_27	DT	577	det
577	genie	genie	29	t_97-05-28_27	NN	578	nsubj
578	out	out	29	t_97-05-28_27	IN	575	ccomp
579	of	of	29	t_97-05-28_27	IN	578	prep
580	the	the	29	t_97-05-28_27	DT	581	det
581	bottle	bottle	29	t_97-05-28_27	NN	579	pobj
582	and	and	29	t_97-05-28_27	CC	575	cc
583	afterwards	afterwards	29	t_97-05-28_27	RB	584	advmod
584	tried	try	29	t_97-05-28_27	VBN	575	conj
585	somehow	somehow	29	t_97-05-28_27	RB	584	advmod
586	to	to	29	t_97-05-28_27	TO	587	aux
587	put	put	29	t_97-05-28_27	VB	584	xcomp
588	it	-PRON-	29	t_97-05-28_27	PRP	587	dobj
589	back	back	29	t_97-05-28_27	RP	587	advmod
590	.	.	29	t_97-05-28_27	.	562	punct
591	But	but	30	t_97-05-28_27	CC	595	cc
592	they	-PRON-	30	t_97-05-28_27	PRP	595	nsubj
593	did	do	30	t_97-05-28_27	VBD	595	aux
594	not	not	30	t_97-05-28_27	RB	595	neg
595	manage	manage	30	t_97-05-28_27	VB	595	ROOT
596	.	.	30	t_97-05-28_27	.	595	punct
597	It	-PRON-	31	t_97-05-28_27	PRP	598	nsubj
598	was	be	31	t_97-05-28_27	VBD	598	ROOT
599	not	not	31	t_97-05-28_27	RB	598	neg
600	a	a	31	t_97-05-28_27	DT	601	det
601	campaign	campaign	31	t_97-05-28_27	NN	598	attr
602	of	of	31	t_97-05-28_27	IN	601	prep
603	conquer	conquer	31	t_97-05-28_27	NN	602	pobj
604	.	.	31	t_97-05-28_27	.	598	punct
605	As	as	32	t_97-05-28_27	IN	607	mark
606	I	-PRON-	32	t_97-05-28_27	PRP	607	nsubj
607	said	say	32	t_97-05-28_27	VBD	615	advcl
608	in	in	32	t_97-05-28_27	IN	607	prep
609	my	-PRON-	32	t_97-05-28_27	PRP$	610	poss
610	statement	statement	32	t_97-05-28_27	NN	608	pobj
611	,	,	32	t_97-05-28_27	,	615	punct
612	Laurent	laurent	32	t_97-05-28_27	NNP	613	compound
613	Kabila	kabila	32	t_97-05-28_27	NNP	615	nsubjpass
614	was	be	32	t_97-05-28_27	VBD	615	auxpass
615	sucked	suck	32	t_97-05-28_27	VBN	615	ROOT
616	into	into	32	t_97-05-28_27	IN	615	prep
617	the	the	32	t_97-05-28_27	DT	619	det
618	power	power	32	t_97-05-28_27	NN	619	compound
619	vacuum	vacuum	32	t_97-05-28_27	NN	616	pobj
620	which	which	32	t_97-05-28_27	WDT	621	nsubj
621	existed	exist	32	t_97-05-28_27	VBD	619	relcl
622	in	in	32	t_97-05-28_27	IN	621	prep
623	former	former	32	t_97-05-28_27	JJ	624	amod
624	Zaire	zaire	32	t_97-05-28_27	NNP	622	pobj
625	.	.	32	t_97-05-28_27	.	615	punct
626	Having	have	33	t_97-05-28_27	VBG	627	aux
627	said	say	33	t_97-05-28_27	VBD	633	advcl
628	that	that	33	t_97-05-28_27	IN	627	dobj
629	,	,	33	t_97-05-28_27	,	633	punct
630	I	-PRON-	33	t_97-05-28_27	PRP	633	nsubj
631	have	have	33	t_97-05-28_27	VBP	633	aux
632	been	be	33	t_97-05-28_27	VBN	633	aux
633	keeping	keep	33	t_97-05-28_27	VBG	633	ROOT
634	in	in	33	t_97-05-28_27	IN	633	prep
635	contact	contact	33	t_97-05-28_27	NN	634	pobj
636	with	with	33	t_97-05-28_27	IN	635	prep
637	the	the	33	t_97-05-28_27	DT	639	det
638	United	united	33	t_97-05-28_27	NNP	639	compound
639	States	states	33	t_97-05-28_27	NNP	636	pobj
640	about	about	33	t_97-05-28_27	IN	635	prep
641	how	how	33	t_97-05-28_27	WRB	643	advmod
642	it	-PRON-	33	t_97-05-28_27	PRP	643	nsubj
643	sees	see	33	t_97-05-28_27	VBZ	640	pcomp
644	the	the	33	t_97-05-28_27	DT	645	det
645	situation	situation	33	t_97-05-28_27	NN	643	dobj
646	and	and	33	t_97-05-28_27	CC	643	cc
647	how	how	33	t_97-05-28_27	WRB	651	advmod
648	we	-PRON-	33	t_97-05-28_27	PRP	651	nsubj
649	can	can	33	t_97-05-28_27	MD	651	aux
650	best	best	33	t_97-05-28_27	RB	651	advmod
651	cooperate	cooperate	33	t_97-05-28_27	VB	643	conj
652	in	in	33	t_97-05-28_27	IN	651	prep
653	order	order	33	t_97-05-28_27	NN	652	pobj
654	to	to	33	t_97-05-28_27	TO	655	aux
655	have	have	33	t_97-05-28_27	VB	653	acl
656	law	law	33	t_97-05-28_27	NN	655	dobj
657	,	,	33	t_97-05-28_27	,	656	punct
658	order	order	33	t_97-05-28_27	NN	656	conj
659	and	and	33	t_97-05-28_27	CC	658	cc
660	a	a	33	t_97-05-28_27	DT	662	det
661	democratic	democratic	33	t_97-05-28_27	JJ	662	amod
662	country	country	33	t_97-05-28_27	NN	658	conj
663	.	.	33	t_97-05-28_27	.	633	punct
664	The	the	34	t_97-05-28_27	DT	666	det
665	European	european	34	t_97-05-28_27	NNP	666	compound
666	Union	union	34	t_97-05-28_27	NNP	669	nsubj
667	has	have	34	t_97-05-28_27	VBZ	669	aux
668	already	already	34	t_97-05-28_27	RB	669	advmod
669	expressed	express	34	t_97-05-28_27	VBN	669	ROOT
670	its	-PRON-	34	t_97-05-28_27	PRP$	671	poss
671	point	point	34	t_97-05-28_27	NN	669	dobj
672	of	of	34	t_97-05-28_27	IN	671	prep
673	view	view	34	t_97-05-28_27	NN	672	pobj
674	and	and	34	t_97-05-28_27	CC	671	cc
675	its	-PRON-	34	t_97-05-28_27	PRP$	676	poss
676	willingness	willingness	34	t_97-05-28_27	NN	671	conj
677	to	to	34	t_97-05-28_27	TO	678	aux
678	help	help	34	t_97-05-28_27	VB	676	acl
679	in	in	34	t_97-05-28_27	IN	678	prep
680	the	the	34	t_97-05-28_27	DT	681	det
681	rehabilitation	rehabilitation	34	t_97-05-28_27	NN	679	pobj
682	and	and	34	t_97-05-28_27	CC	681	cc
683	reconstruction	reconstruction	34	t_97-05-28_27	NN	681	conj
684	of	of	34	t_97-05-28_27	IN	681	prep
685	the	the	34	t_97-05-28_27	DT	689	det
686	new	new	34	t_97-05-28_27	JJ	689	amod
687	Democratic	democratic	34	t_97-05-28_27	NNP	688	compound
688	Republic	republic	34	t_97-05-28_27	NNP	689	compound
689	Congo	congo	34	t_97-05-28_27	NNP	684	pobj
690	.	.	34	t_97-05-28_27	.	669	punct
691	But	but	35	t_97-05-28_27	CC	692	cc
692	let	let	35	t_97-05-28_27	VB	692	ROOT
693	there	there	35	t_97-05-28_27	EX	694	expl
694	be	be	35	t_97-05-28_27	VB	692	ccomp
695	no	no	35	t_97-05-28_27	DT	696	det
696	misunderstandings	misunderstanding	35	t_97-05-28_27	NNS	694	attr
697	.	.	35	t_97-05-28_27	.	692	punct
698	There	there	36	t_97-05-28_27	EX	699	expl
699	are	be	36	t_97-05-28_27	VBP	699	ROOT
700	some	some	36	t_97-05-28_27	DT	701	det
701	preconditions	precondition	36	t_97-05-28_27	NNS	699	attr
702	which	which	36	t_97-05-28_27	WDT	703	nsubj
703	have	have	36	t_97-05-28_27	VBP	701	relcl
704	to	to	36	t_97-05-28_27	TO	706	aux
705	be	be	36	t_97-05-28_27	VB	706	auxpass
706	met	meet	36	t_97-05-28_27	VBN	703	xcomp
707	.	.	36	t_97-05-28_27	.	699	punct
708	I	-PRON-	37	t_97-05-28_27	PRP	709	nsubj
709	am	be	37	t_97-05-28_27	VBP	709	ROOT
710	not	not	37	t_97-05-28_27	RB	709	neg
711	prepared	prepared	37	t_97-05-28_27	JJ	709	acomp
712	to	to	37	t_97-05-28_27	TO	713	aux
713	sign	sign	37	t_97-05-28_27	VB	711	xcomp
714	a	a	37	t_97-05-28_27	DT	716	det
715	blank	blank	37	t_97-05-28_27	JJ	716	amod
716	cheque	cheque	37	t_97-05-28_27	NN	713	dobj
717	.	.	37	t_97-05-28_27	.	709	punct
718	The	the	38	t_97-05-28_29	DT	720	det
719	only	only	38	t_97-05-28_29	JJ	720	amod
720	reason	reason	38	t_97-05-28_29	NN	734	nsubj
721	why	why	38	t_97-05-28_29	WRB	725	advmod
722	I	-PRON-	38	t_97-05-28_29	PRP	725	nsubj
723	did	do	38	t_97-05-28_29	VBD	725	aux
724	not	not	38	t_97-05-28_29	RB	725	neg
725	go	go	38	t_97-05-28_29	VB	720	relcl
726	into	into	38	t_97-05-28_29	IN	725	prep
727	detail	detail	38	t_97-05-28_29	NN	726	pobj
728	with	with	38	t_97-05-28_29	IN	725	prep
729	regard	regard	38	t_97-05-28_29	NN	728	pobj
730	to	to	38	t_97-05-28_29	IN	729	prep
731	the	the	38	t_97-05-28_29	DT	733	det
732	humanitarian	humanitarian	38	t_97-05-28_29	JJ	733	amod
733	situation	situation	38	t_97-05-28_29	NN	730	pobj
734	was	be	38	t_97-05-28_29	VBD	734	ROOT
735	because	because	38	t_97-05-28_29	IN	739	mark
736	I	-PRON-	38	t_97-05-28_29	PRP	739	nsubj
737	had	have	38	t_97-05-28_29	VBD	739	aux
738	already	already	38	t_97-05-28_29	RB	739	advmod
739	gone	go	38	t_97-05-28_29	VBN	734	advcl
740	three	three	38	t_97-05-28_29	CD	741	nummod
741	minutes	minute	38	t_97-05-28_29	NNS	739	npadvmod
742	over	over	38	t_97-05-28_29	IN	739	prep
743	my	-PRON-	38	t_97-05-28_29	PRP$	744	poss
744	time	time	38	t_97-05-28_29	NN	742	pobj
745	.	.	38	t_97-05-28_29	.	734	punct
746	But	but	39	t_97-05-28_29	CC	749	cc
747	Emma	emma	39	t_97-05-28_29	NNP	748	compound
748	Bonino	bonino	39	t_97-05-28_29	NNP	749	nsubj
749	was	be	39	t_97-05-28_29	VBD	749	ROOT
750	absolutely	absolutely	39	t_97-05-28_29	RB	751	advmod
751	right	right	39	t_97-05-28_29	JJ	752	advmod
752	in	in	39	t_97-05-28_29	IN	749	prep
753	pinpointing	pinpoint	39	t_97-05-28_29	VBG	752	pcomp
754	the	the	39	t_97-05-28_29	DT	756	det
755	humanitarian	humanitarian	39	t_97-05-28_29	JJ	756	amod
756	problem	problem	39	t_97-05-28_29	NN	753	dobj
757	as	as	39	t_97-05-28_29	IN	753	prep
758	a	a	39	t_97-05-28_29	DT	760	det
759	dramatic	dramatic	39	t_97-05-28_29	JJ	760	amod
760	one	one	39	t_97-05-28_29	NN	757	pobj
761	.	.	39	t_97-05-28_29	.	749	punct
762	We	-PRON-	40	t_97-05-28_29	PRP	765	nsubj
763	are	be	40	t_97-05-28_29	VBP	765	aux
764	not	not	40	t_97-05-28_29	RB	765	neg
765	overstating	overstate	40	t_97-05-28_29	VBG	765	ROOT
766	it	-PRON-	40	t_97-05-28_29	PRP	765	dobj
767	.	.	40	t_97-05-28_29	.	765	punct
768	The	the	41	t_97-05-28_29	DT	769	det
769	numbers	number	41	t_97-05-28_29	NNS	776	nsubj
770	of	of	41	t_97-05-28_29	IN	769	prep
771	refugees	refugee	41	t_97-05-28_29	NNS	770	pobj
772	and	and	41	t_97-05-28_29	CC	771	cc
773	displaced	displace	41	t_97-05-28_29	VBN	774	amod
774	persons	person	41	t_97-05-28_29	NNS	771	conj
775	,	,	41	t_97-05-28_29	,	776	punct
776	be	be	41	t_97-05-28_29	VB	776	ROOT
777	it	-PRON-	41	t_97-05-28_29	PRP	776	attr
778	in	in	41	t_97-05-28_29	IN	776	prep
779	Tanzania	tanzania	41	t_97-05-28_29	NNP	778	pobj
780	,	,	41	t_97-05-28_29	,	776	punct
781	in	in	41	t_97-05-28_29	IN	776	prep
782	South	south	41	t_97-05-28_29	NNP	783	compound
783	Zaire	zaire	41	t_97-05-28_29	NNP	781	pobj
784	or	or	41	t_97-05-28_29	CC	781	cc
785	in	in	41	t_97-05-28_29	IN	781	conj
786	neighbouring	neighbouring	41	t_97-05-28_29	NN	787	amod
787	countries	country	41	t_97-05-28_29	NNS	785	pobj
788	is	be	41	t_97-05-28_29	VBZ	776	conj
789	above	above	41	t_97-05-28_29	IN	788	prep
790	600	600	41	t_97-05-28_29	CD	792	dep
791	,	,	41	t_97-05-28_29	,	792	punct
792	000	000	41	t_97-05-28_29	CD	789	pobj
793	at	at	41	t_97-05-28_29	IN	794	advmod
794	least	least	41	t_97-05-28_29	JJS	788	advmod
795	.	.	41	t_97-05-28_29	.	776	punct
796	We	-PRON-	42	t_97-05-28_29	PRP	798	nsubj
797	are	be	42	t_97-05-28_29	VBP	798	aux
798	talking	talk	42	t_97-05-28_29	VBG	798	ROOT
799	about	about	42	t_97-05-28_29	IN	798	prep
800	a	a	42	t_97-05-28_29	DT	801	det
801	number	number	42	t_97-05-28_29	NN	799	pobj
802	equivalent	equivalent	42	t_97-05-28_29	JJ	801	amod
803	to	to	42	t_97-05-28_29	IN	802	prep
804	the	the	42	t_97-05-28_29	DT	805	det
805	population	population	42	t_97-05-28_29	NN	803	pobj
806	of	of	42	t_97-05-28_29	IN	805	prep
807	Brussels	brussels	42	t_97-05-28_29	NNP	806	pobj
808	,	,	42	t_97-05-28_29	,	798	punct
809	so	so	42	t_97-05-28_29	CC	798	cc
810	it	-PRON-	42	t_97-05-28_29	PRP	811	nsubj
811	is	be	42	t_97-05-28_29	VBZ	798	conj
812	a	a	42	t_97-05-28_29	DT	814	det
813	dramatic	dramatic	42	t_97-05-28_29	JJ	814	amod
814	situation	situation	42	t_97-05-28_29	NN	811	attr
815	.	.	42	t_97-05-28_29	.	811	punct
816	We	-PRON-	43	t_97-05-28_29	PRP	817	nsubj
817	were	be	43	t_97-05-28_29	VBD	817	ROOT
818	very	very	43	t_97-05-28_29	RB	819	advmod
819	disappointed	disappointed	43	t_97-05-28_29	JJ	817	acomp
820	when	when	43	t_97-05-28_29	WRB	827	advmod
821	the	the	43	t_97-05-28_29	DT	824	det
822	local	local	43	t_97-05-28_29	JJ	824	amod
823	military	military	43	t_97-05-28_29	JJ	824	amod
824	rulers	ruler	43	t_97-05-28_29	NNS	827	nsubj
825	did	do	43	t_97-05-28_29	VBD	827	aux
826	not	not	43	t_97-05-28_29	RB	827	neg
827	allow	allow	43	t_97-05-28_29	VB	817	advcl
828	the	the	43	t_97-05-28_29	DT	831	det
829	United	united	43	t_97-05-28_29	NNP	830	compound
830	Nations	nations	43	t_97-05-28_29	NNP	831	compound
831	Centre	centre	43	t_97-05-28_29	NNP	839	nsubj
832	for	for	43	t_97-05-28_29	IN	831	prep
833	Human	human	43	t_97-05-28_29	NNP	834	compound
834	Rights	rights	43	t_97-05-28_29	NNPS	832	pobj
835	and	and	43	t_97-05-28_29	CC	831	cc
836	other	other	43	t_97-05-28_29	JJ	837	amod
837	agencies	agency	43	t_97-05-28_29	NNS	831	conj
838	to	to	43	t_97-05-28_29	TO	839	aux
839	send	send	43	t_97-05-28_29	VB	827	ccomp
840	a	a	43	t_97-05-28_29	DT	842	det
841	fact-finding	fact-finding	43	t_97-05-28_29	JJ	842	amod
842	mission	mission	43	t_97-05-28_29	NN	839	dobj
843	on	on	43	t_97-05-28_29	IN	842	prep
844	humanitarian	humanitarian	43	t_97-05-28_29	JJ	845	amod
845	needs	need	43	t_97-05-28_29	NNS	843	pobj
846	because	because	43	t_97-05-28_29	IN	850	mark
847	the	the	43	t_97-05-28_29	DT	848	det
848	conditions	condition	43	t_97-05-28_29	NNS	850	nsubj
849	imposed	impose	43	t_97-05-28_29	VBN	848	acl
850	were	be	43	t_97-05-28_29	VBD	839	advcl
851	such	such	43	t_97-05-28_29	JJ	850	acomp
852	that	that	43	t_97-05-28_29	IN	857	mark
853	it	-PRON-	43	t_97-05-28_29	PRP	857	nsubjpass
854	could	could	43	t_97-05-28_29	MD	857	aux
855	not	not	43	t_97-05-28_29	RB	857	neg
856	be	be	43	t_97-05-28_29	VB	857	auxpass
857	accepted	accept	43	t_97-05-28_29	VBN	851	ccomp
858	.	.	43	t_97-05-28_29	.	817	punct
859	From	from	44	t_97-05-28_29	IN	883	prep
860	the	the	44	t_97-05-28_29	DT	861	det
861	contacts	contact	44	t_97-05-28_29	NNS	859	pobj
862	we	-PRON-	44	t_97-05-28_29	PRP	863	nsubj
863	had	have	44	t_97-05-28_29	VBD	861	relcl
864	with	with	44	t_97-05-28_29	IN	863	prep
865	our	-PRON-	44	t_97-05-28_29	PRP$	867	poss
866	special	special	44	t_97-05-28_29	JJ	867	amod
867	envoy	envoy	44	t_97-05-28_29	NN	864	pobj
868	who	who	44	t_97-05-28_29	WP	869	nsubj
869	met	meet	44	t_97-05-28_29	VBD	867	relcl
870	the	the	44	t_97-05-28_29	DT	872	det
871	Foreign	foreign	44	t_97-05-28_29	NNP	872	compound
872	Minister	minister	44	t_97-05-28_29	NNP	869	dobj
873	of	of	44	t_97-05-28_29	IN	872	prep
874	the	the	44	t_97-05-28_29	DT	876	det
875	Democratic	democratic	44	t_97-05-28_29	NNP	876	compound
876	Republic	republic	44	t_97-05-28_29	NNP	873	pobj
877	of	of	44	t_97-05-28_29	IN	876	prep
878	Congo	congo	44	t_97-05-28_29	NNP	877	pobj
879	yesterday	yesterday	44	t_97-05-28_29	NN	869	npadvmod
880	,	,	44	t_97-05-28_29	,	883	punct
881	it	-PRON-	44	t_97-05-28_29	PRP	883	nsubj
882	would	would	44	t_97-05-28_29	MD	883	aux
883	seem	seem	44	t_97-05-28_29	VB	883	ROOT
884	that	that	44	t_97-05-28_29	IN	889	mark
885	the	the	44	t_97-05-28_29	DT	886	det
886	difficulties	difficulty	44	t_97-05-28_29	NNS	889	nsubjpass
887	have	have	44	t_97-05-28_29	VBP	889	aux
888	been	be	44	t_97-05-28_29	VBN	889	auxpass
889	overcome	overcome	44	t_97-05-28_29	VBN	883	ccomp
890	and	and	44	t_97-05-28_29	CC	883	cc
891	we	-PRON-	44	t_97-05-28_29	PRP	892	nsubj
892	hope	hope	44	t_97-05-28_29	VBP	883	conj
893	that	that	44	t_97-05-28_29	IN	916	mark
894	in	in	44	t_97-05-28_29	IN	916	prep
895	the	the	44	t_97-05-28_29	DT	896	det
896	very	very	44	t_97-05-28_29	RB	898	amod
897	near	near	44	t_97-05-28_29	IN	898	advmod
898	future	future	44	t_97-05-28_29	NN	894	pobj
899	a	a	44	t_97-05-28_29	DT	901	det
900	fact-finding	fact-finding	44	t_97-05-28_29	JJ	901	amod
901	mission	mission	44	t_97-05-28_29	NN	916	nsubjpass
902	on	on	44	t_97-05-28_29	IN	901	prep
903	the	the	44	t_97-05-28_29	DT	905	det
904	humanitarian	humanitarian	44	t_97-05-28_29	JJ	905	amod
905	situation	situation	44	t_97-05-28_29	NN	902	pobj
906	and	and	44	t_97-05-28_29	CC	902	cc
907	of	of	44	t_97-05-28_29	IN	902	conj
908	the	the	44	t_97-05-28_29	DT	909	det
909	needs	need	44	t_97-05-28_29	NNS	907	pobj
910	to	to	44	t_97-05-28_29	TO	911	aux
911	respond	respond	44	t_97-05-28_29	VB	909	acl
912	to	to	44	t_97-05-28_29	IN	911	prep
913	quickly	quickly	44	t_97-05-28_29	RB	916	advmod
914	will	will	44	t_97-05-28_29	MD	916	aux
915	be	be	44	t_97-05-28_29	VB	916	auxpass
916	made	make	44	t_97-05-28_29	VBN	892	ccomp
917	inside	inside	44	t_97-05-28_29	IN	916	prep
918	the	the	44	t_97-05-28_29	DT	921	det
919	Democratic	democratic	44	t_97-05-28_29	NNP	920	compound
920	Republic	republic	44	t_97-05-28_29	NNP	921	compound
921	Congo	congo	44	t_97-05-28_29	NNP	917	pobj
922	.	.	44	t_97-05-28_29	.	892	punct
923	Some	some	45	t_97-05-28_31	DT	924	det
924	programmes	programme	45	t_97-05-28_31	NNS	926	nsubj
925	have	have	45	t_97-05-28_31	VBP	926	aux
926	continued	continue	45	t_97-05-28_31	VBN	926	ROOT
927	,	,	45	t_97-05-28_31	,	926	punct
928	for	for	45	t_97-05-28_31	IN	926	prep
929	instance	instance	45	t_97-05-28_31	NN	928	pobj
930	in	in	45	t_97-05-28_31	IN	929	prep
931	humanitarian	humanitarian	45	t_97-05-28_31	JJ	932	amod
932	assistance	assistance	45	t_97-05-28_31	NN	930	pobj
933	or	or	45	t_97-05-28_31	CC	930	cc
934	in	in	45	t_97-05-28_31	IN	930	conj
935	health	health	45	t_97-05-28_31	NN	936	compound
936	programmes	programme	45	t_97-05-28_31	NNS	934	pobj
937	.	.	45	t_97-05-28_31	.	926	punct
938	They	-PRON-	46	t_97-05-28_31	PRP	940	nsubj
939	have	have	46	t_97-05-28_31	VBP	940	aux
940	continued	continue	46	t_97-05-28_31	VBN	940	ROOT
941	despite	despite	46	t_97-05-28_31	IN	940	prep
942	the	the	46	t_97-05-28_31	DT	943	det
943	difficulties	difficulty	46	t_97-05-28_31	NNS	941	pobj
944	throughout	throughout	46	t_97-05-28_31	IN	943	prep
945	the	the	46	t_97-05-28_31	DT	947	det
946	former	former	46	t_97-05-28_31	JJ	947	amod
947	Zaire	zaire	46	t_97-05-28_31	NNP	944	pobj
948	.	.	46	t_97-05-28_31	.	940	punct
949	Our	-PRON-	47	t_97-05-28_31	PRP$	950	poss
950	intention	intention	47	t_97-05-28_31	NN	964	nsubj
951	now	now	47	t_97-05-28_31	RB	950	advmod
952	,	,	47	t_97-05-28_31	,	964	punct
953	as	as	47	t_97-05-28_31	IN	955	mark
954	I	-PRON-	47	t_97-05-28_31	PRP	955	nsubj
955	explained	explain	47	t_97-05-28_31	VBD	964	advcl
956	to	to	47	t_97-05-28_31	IN	955	prep
957	this	this	47	t_97-05-28_31	DT	958	det
958	House	house	47	t_97-05-28_31	NNP	956	pobj
959	a	a	47	t_97-05-28_31	DT	961	det
960	few	few	47	t_97-05-28_31	JJ	961	amod
961	months	month	47	t_97-05-28_31	NNS	962	npadvmod
962	ago	ago	47	t_97-05-28_31	RB	955	advmod
963	,	,	47	t_97-05-28_31	,	964	punct
964	is	be	47	t_97-05-28_31	VBZ	964	ROOT
965	that	that	47	t_97-05-28_31	IN	977	mark
966	once	once	47	t_97-05-28_31	RB	972	mark
967	some	some	47	t_97-05-28_31	DT	968	det
968	peace	peace	47	t_97-05-28_31	NN	972	nsubjpass
969	and	and	47	t_97-05-28_31	CC	968	cc
970	stability	stability	47	t_97-05-28_31	NN	968	conj
971	is	be	47	t_97-05-28_31	VBZ	972	auxpass
972	achieved	achieve	47	t_97-05-28_31	VBN	977	advcl
973	,	,	47	t_97-05-28_31	,	977	punct
974	the	the	47	t_97-05-28_31	DT	975	det
975	Commission	commission	47	t_97-05-28_31	NNP	977	nsubjpass
976	is	be	47	t_97-05-28_31	VBZ	977	auxpass
977	prepared	prepare	47	t_97-05-28_31	VBN	964	ccomp
978	to	to	47	t_97-05-28_31	TO	979	aux
979	implement	implement	47	t_97-05-28_31	VB	977	xcomp
980	a	a	47	t_97-05-28_31	DT	982	det
981	global	global	47	t_97-05-28_31	JJ	982	amod
982	plan	plan	47	t_97-05-28_31	NN	979	dobj
983	of	of	47	t_97-05-28_31	IN	982	prep
984	reconstruction	reconstruction	47	t_97-05-28_31	NN	983	pobj
985	and	and	47	t_97-05-28_31	CC	984	cc
986	rehabilitation	rehabilitation	47	t_97-05-28_31	NN	984	conj
987	in	in	47	t_97-05-28_31	IN	982	prep
988	the	the	47	t_97-05-28_31	DT	991	det
989	Great	great	47	t_97-05-28_31	NNP	990	compound
