id	text	source
884	die	t_97-05-28_29
885	humanitäre	t_97-05-28_29
886	Situation	t_97-05-28_29
887	und	t_97-05-28_29
888	über	t_97-05-28_29
889	Sofortmaßnahmen	t_97-05-28_29
890	innerhalb	t_97-05-28_29
891	der	t_97-05-28_29
892	demokratischen	t_97-05-28_29
893	Republik	t_97-05-28_29
894	Kongo	t_97-05-28_29
895	unternommen	t_97-05-28_29
896	werden	t_97-05-28_29
897	kann	t_97-05-28_29
898	.	t_97-05-28_29
899	Einige	t_97-05-28_31
900	Programme	t_97-05-28_31
901	wie	t_97-05-28_31
902	zum	t_97-05-28_31
903	Beispiel	t_97-05-28_31
904	die	t_97-05-28_31
905	zur	t_97-05-28_31
906	humanitären	t_97-05-28_31
907	Hilfe	t_97-05-28_31
908	oder	t_97-05-28_31
909	die	t_97-05-28_31
910	Gesundheitsprogramme	t_97-05-28_31
911	wurden	t_97-05-28_31
912	fortgesetzt	t_97-05-28_31
913	.	t_97-05-28_31
914	Sie	t_97-05-28_31
915	wurden	t_97-05-28_31
916	trotz	t_97-05-28_31
917	der	t_97-05-28_31
918	beständigen	t_97-05-28_31
919	Schwierigkeiten	t_97-05-28_31
920	im	t_97-05-28_31
921	ehemaligen	t_97-05-28_31
922	Zaire	t_97-05-28_31
923	fortgesetzt	t_97-05-28_31
924	.	t_97-05-28_31
925	Ich	t_97-05-28_31
926	habe	t_97-05-28_31
927	diesem	t_97-05-28_31
928	Haus	t_97-05-28_31
929	bereits	t_97-05-28_31
930	vor	t_97-05-28_31
931	einigen	t_97-05-28_31
932	Monaten	t_97-05-28_31
933	erklärt	t_97-05-28_31
934	,	t_97-05-28_31
935	daß	t_97-05-28_31
936	die	t_97-05-28_31
937	Kommission	t_97-05-28_31
938	bereit	t_97-05-28_31
939	ist	t_97-05-28_31
940	,	t_97-05-28_31
941	einen	t_97-05-28_31
942	umfassenden	t_97-05-28_31
943	Plan	t_97-05-28_31
944	des	t_97-05-28_31
945	Wiederaufbaus	t_97-05-28_31
946	und	t_97-05-28_31
947	der	t_97-05-28_31
948	Wiedereingliederung	t_97-05-28_31
949	in	t_97-05-28_31
950	der	t_97-05-28_31
951	Region	t_97-05-28_31
952	der	t_97-05-28_31
953	großen	t_97-05-28_31
954	afrikanischen	t_97-05-28_31
955	Seen	t_97-05-28_31
956	umzusetzen	t_97-05-28_31
957	.	t_97-05-28_31
958	Wir	t_97-05-28_31
959	hoffen	t_97-05-28_31
960	,	t_97-05-28_31
961	einen	t_97-05-28_31
962	kohärenten	t_97-05-28_31
963	Plan	t_97-05-28_31
964	vorlegen	t_97-05-28_31
965	zu	t_97-05-28_31
966	können	t_97-05-28_31
967	,	t_97-05-28_31
968	der	t_97-05-28_31
969	den	t_97-05-28_31
970	Bedürfnissen	t_97-05-28_31
971	dieser	t_97-05-28_31
972	Region	t_97-05-28_31
973	entspricht	t_97-05-28_31
974	.	t_97-05-28_31
975	In	t_97-05-28_31
976	der	t_97-05-28_31
977	Zwischenzeit	t_97-05-28_31
978	haben	t_97-05-28_31
979	wir	t_97-05-28_31
980	unserem	t_97-05-28_31
981	Sondergesandten	t_97-05-28_31
982	und	t_97-05-28_31
983	dem	t_97-05-28_31
984	Rat	t_97-05-28_31
985	und	t_97-05-28_31
986	jetzt	t_97-05-28_31
987	auch	t_97-05-28_31
988	dem	t_97-05-28_31
989	Haus	t_97-05-28_31
990	mitgeteilt	t_97-05-28_31
991	,	t_97-05-28_31
992	daß	t_97-05-28_31
993	wir	t_97-05-28_31
994	bereit	t_97-05-28_31
995	sind	t_97-05-28_31
996	,	t_97-05-28_31
997	90	t_97-05-28_31
998	Millionen	t_97-05-28_31
999	ECU	t_97-05-28_31
1000	für	t_97-05-28_31
1001	die	t_97-05-28_31
1002	unmittelbaren	t_97-05-28_31
1003	Bedürfnisse	t_97-05-28_31
1004	der	t_97-05-28_31
1005	Demokratischen	t_97-05-28_31
1006	Republik	t_97-05-28_31
1007	Kongo	t_97-05-28_31
1008	bereitzustellen	t_97-05-28_31
1009	,	t_97-05-28_31
1010	vorausgesetzt	t_97-05-28_31
1011	die	t_97-05-28_31
1012	bereits	t_97-05-28_31
1013	genannten	t_97-05-28_31
1014	Bedingungen	t_97-05-28_31
1015	werden	t_97-05-28_31
1016	erfüllt	t_97-05-28_31
1017	.	t_97-05-28_31
1018	Ich	t_97-05-28_31
1019	hoffe	t_97-05-28_31
1020	aufrichtig	t_97-05-28_31
1021	,	t_97-05-28_31
1022	daß	t_97-05-28_31
1023	diese	t_97-05-28_31
1024	Angelegenheit	t_97-05-28_31
1025	vor	t_97-05-28_31
1026	dem	t_97-05-28_31
1027	Sommer	t_97-05-28_31
1028	geklärt	t_97-05-28_31
1029	wird	t_97-05-28_31
1030	.	t_97-05-28_31
1031	Die	t_97-05-28_31
1032	Bedürfnisse	t_97-05-28_31
1033	sind	t_97-05-28_31
1034	sehr	t_97-05-28_31
1035	dringend	t_97-05-28_31
1036	,	t_97-05-28_31
1037	und	t_97-05-28_31
1038	wir	t_97-05-28_31
1039	können	t_97-05-28_31
1040	nicht	t_97-05-28_31
1041	auf	t_97-05-28_31
1042	die	t_97-05-28_31
1043	normalen	t_97-05-28_31
1044	Verfahren	t_97-05-28_31
1045	warten	t_97-05-28_31
1046	,	t_97-05-28_31
1047	um	t_97-05-28_31
1048	diese	t_97-05-28_31
1049	Gelder	t_97-05-28_31
1050	zu	t_97-05-28_31
1051	verpflichten	t_97-05-28_31
1052	und	t_97-05-28_31
1053	bereitzustellen	t_97-05-28_31
1054	.	t_97-05-28_31
1055	Ich	t_97-05-28_33
1056	möchte	t_97-05-28_33
1057	betonen	t_97-05-28_33
1058	,	t_97-05-28_33
1059	daß	t_97-05-28_33
1060	die	t_97-05-28_33
1061	Kommission	t_97-05-28_33
1062	in	t_97-05-28_33
1063	der	t_97-05-28_33
1064	Weltbank	t_97-05-28_33
1065	oder	t_97-05-28_33
1066	im	t_97-05-28_33
1067	IWF	t_97-05-28_33
1068	nicht	t_97-05-28_33
1069	vertreten	t_97-05-28_33
1070	ist	t_97-05-28_33
1071	,	t_97-05-28_33
1072	daß	t_97-05-28_33
1073	die	t_97-05-28_33
1074	Mitgliedstaaten	t_97-05-28_33
1075	dies	t_97-05-28_33
1076	jedoch	t_97-05-28_33
1077	sind	t_97-05-28_33
1078	.	t_97-05-28_33
1079	Ich	t_97-05-28_33
1080	hoffe	t_97-05-28_33
1081	also	t_97-05-28_33
1082	,	t_97-05-28_33
1083	daß	t_97-05-28_33
1084	unsere	t_97-05-28_33
1085	Mitgliedstaaten	t_97-05-28_33
1086	entsprechend	t_97-05-28_33
1087	Ihren	t_97-05-28_33
1088	Vorschlägen	t_97-05-28_33
1089	handeln	t_97-05-28_33
1090	werden	t_97-05-28_33
1091	,	t_97-05-28_33
1092	denn	t_97-05-28_33
1093	wir	t_97-05-28_33
1094	sollten	t_97-05-28_33
1095	aus	t_97-05-28_33
1096	der	t_97-05-28_33
1097	Vergangenheit	t_97-05-28_33
1098	Lehren	t_97-05-28_33
1099	für	t_97-05-28_33
1100	die	t_97-05-28_33
1101	Zukunft	t_97-05-28_33
1102	gezogen	t_97-05-28_33
1103	haben	t_97-05-28_33
1104	,	t_97-05-28_33
1105	und	t_97-05-28_33
1106	ich	t_97-05-28_33
1107	meine	t_97-05-28_33
1108	hier	t_97-05-28_33
1109	insbesondere	t_97-05-28_33
1110	die	t_97-05-28_33
1111	Kreditvergabe	t_97-05-28_33
1112	.	t_97-05-28_33
1113	Ich	t_97-05-28_33
1114	denke	t_97-05-28_33
1115	hier	t_97-05-28_33
1116	nicht	t_97-05-28_33
1117	nur	t_97-05-28_33
1118	an	t_97-05-28_33
1119	Diktatoren	t_97-05-28_33
1120	,	t_97-05-28_33
1121	sondern	t_97-05-28_33
1122	auch	t_97-05-28_33
1123	an	t_97-05-28_33
1124	stark	t_97-05-28_33
1125	verschuldete	t_97-05-28_33
1126	Länder	t_97-05-28_33
1127	,	t_97-05-28_33
1128	die	t_97-05-28_33
1129	keine	t_97-05-28_33
1130	Möglichkeit	t_97-05-28_33
1131	haben	t_97-05-28_33
1132	,	t_97-05-28_33
1133	die	t_97-05-28_33
1134	Schulden	t_97-05-28_33
1135	auf	t_97-05-28_33
1136	normale	t_97-05-28_33
1137	Weise	t_97-05-28_33
1138	zurückzuzahlen	t_97-05-28_33
1139	.	t_97-05-28_33
1140	Es	t_97-05-28_39
1141	ist	t_97-05-28_39
1142	ziemlich	t_97-05-28_39
1143	deutlich	t_97-05-28_39
1144	,	t_97-05-28_39
1145	daß	t_97-05-28_39
1146	sich	t_97-05-28_39
1147	die	t_97-05-28_39
1148	Situation	t_97-05-28_39
1149	in	t_97-05-28_39
1150	der	t_97-05-28_39
1151	Türkei	t_97-05-28_39
1152	verschlechtert	t_97-05-28_39
1153	,	t_97-05-28_39
1154	und	t_97-05-28_39
1155	wir	t_97-05-28_39
1156	alle	t_97-05-28_39
1157	müssen	t_97-05-28_39
1158	die	t_97-05-28_39
1159	Militäraktionen	t_97-05-28_39
1160	zutiefst	t_97-05-28_39
1161	bedauern	t_97-05-28_39
1162	.	t_97-05-28_39
1163	Im	t_97-05-28_39
1164	September	t_97-05-28_39
1165	1996	t_97-05-28_39
1166	befand	t_97-05-28_39
1167	der	t_97-05-28_39
1168	Europäische	t_97-05-28_39
1169	Gerichtshof	t_97-05-28_39
1170	für	t_97-05-28_39
1171	Menschenrechte	t_97-05-28_39
1172	die	t_97-05-28_39
1173	Militärs	t_97-05-28_39
1174	einer	t_97-05-28_39
1175	Reihe	t_97-05-28_39
1176	von	t_97-05-28_39
1177	Überschreitungen	t_97-05-28_39
1178	schuldig	t_97-05-28_39
1179	,	t_97-05-28_39
1180	und	t_97-05-28_39
1181	nur	t_97-05-28_39
1182	drei	t_97-05-28_39
1183	Tage	t_97-05-28_39
1184	später	t_97-05-28_39
1185	wurde	t_97-05-28_39
1186	vom	t_97-05-28_39
1187	Parlament	t_97-05-28_39
1188	die	t_97-05-28_39
1189	berühmte	t_97-05-28_39
1190	Entschließung	t_97-05-28_39
1191	vorgelegt	t_97-05-28_39
1192	und	t_97-05-28_39
1193	verabschiedet	t_97-05-28_39
1194	,	t_97-05-28_39
1195	wonach	t_97-05-28_39
1196	die	t_97-05-28_39
1197	Demokratie	t_97-05-28_39
1198	und	t_97-05-28_39
1199	die	t_97-05-28_39
1200	Menschenrechtsaktivitäten	t_97-05-28_39
1201	in	t_97-05-28_39
1202	der	t_97-05-28_39
1203	Türkei	t_97-05-28_39
1204	zu	t_97-05-28_39
1205	unterstützen	t_97-05-28_39
1206	sind	t_97-05-28_39
1207	.	t_97-05-28_39
1208	Wir	t_97-05-28_39
1209	haben	t_97-05-28_39
1210	gemeinsam	t_97-05-28_39
1211	mit	t_97-05-28_39
1212	Piet	t_97-05-28_39
1213	Dankert	t_97-05-28_39
1214	versucht	t_97-05-28_39
1215	sicherzustellen	t_97-05-28_39
1216	,	t_97-05-28_39
1217	daß	t_97-05-28_39
1218	dies	t_97-05-28_39
1219	auch	t_97-05-28_39
1220	stattfindet	t_97-05-28_39
1221	.	t_97-05-28_39
1222	Sollte	t_97-05-28_39
1223	sich	t_97-05-28_39
1224	die	t_97-05-28_39
1225	Situation	t_97-05-28_39
1226	in	t_97-05-28_39
1227	Ankara	t_97-05-28_39
1228	verschlechtern	t_97-05-28_39
1229	und	t_97-05-28_39
1230	die	t_97-05-28_39
1231	Möglichkeit	t_97-05-28_39
1232	bestehen	t_97-05-28_39
1233	,	t_97-05-28_39
1234	daß	t_97-05-28_39
1235	die	t_97-05-28_39
1236	Militärs	t_97-05-28_39
1237	sich	t_97-05-28_39
1238	immer	t_97-05-28_39
1239	mehr	t_97-05-28_39
1240	in	t_97-05-28_39
1241	Richtung	t_97-05-28_39
1242	auf	t_97-05-28_39
1243	einen	t_97-05-28_39
1244	möglichen	t_97-05-28_39
1245	Staatsstreich	t_97-05-28_39
1246	bewegen	t_97-05-28_39
1247	,	t_97-05-28_39
1248	wie	t_97-05-28_39
1249	würde	t_97-05-28_39
1250	dann	t_97-05-28_39
1251	die	t_97-05-28_39
1252	Position	t_97-05-28_39
1253	der	t_97-05-28_39
1254	EU	t_97-05-28_39
1255	bei	t_97-05-28_39
1256	einem	t_97-05-28_39
1257	solchen	t_97-05-28_39
1258	Ereignis	t_97-05-28_39
1259	aussehen	t_97-05-28_39
1260	?	t_97-05-28_39
1261	Herr	t_97-05-28_41
1262	Präsident	t_97-05-28_41
1263	!	t_97-05-28_41
1264	Herr	t_97-05-28_41
1265	Kommissar	t_97-05-28_41
1266	,	t_97-05-28_41
1267	Sie	t_97-05-28_41
1268	wissen	t_97-05-28_41
1269	,	t_97-05-28_41
1270	daß	t_97-05-28_41
1271	viele	t_97-05-28_41
1272	Kolleginnen	t_97-05-28_41
1273	und	t_97-05-28_41
1274	Kollegen	t_97-05-28_41
1275	im	t_97-05-28_41
1276	Haus	t_97-05-28_41
1277	ihre	t_97-05-28_41
1278	Zustimmung	t_97-05-28_41
1279	zur	t_97-05-28_41
1280	Zollunion	t_97-05-28_41
1281	mit	t_97-05-28_41
1282	der	t_97-05-28_41
1283	Türkei	t_97-05-28_41
1284	an	t_97-05-28_41
1285	die	t_97-05-28_41
1286	Erfüllung	t_97-05-28_41
1287	der	t_97-05-28_41
1288	Forderung	t_97-05-28_41
1289	nach	t_97-05-28_41
1290	einem	t_97-05-28_41
1291	unmittelbaren	t_97-05-28_41
1292	Rückzug	t_97-05-28_41
1293	aus	t_97-05-28_41
1294	dem	t_97-05-28_41
1295	Nordirak	t_97-05-28_41
1296	geknüpft	t_97-05-28_41
1297	haben	t_97-05-28_41
1298	.	t_97-05-28_41
1299	Die	t_97-05-28_41
1300	letzte	t_97-05-28_41
1301	Operation	t_97-05-28_41
1302	hat	t_97-05-28_41
1303	1995	t_97-05-28_41
1304	mit	t_97-05-28_41
1305	30.000	t_97-05-28_41
1306	Soldaten	t_97-05-28_41
1307	und	t_97-05-28_41
1308	ungefähr	t_97-05-28_41
1309	50	t_97-05-28_41
1310	Panzern	t_97-05-28_41
1311	stattgefunden	t_97-05-28_41
1312	.	t_97-05-28_41
1313	Die	t_97-05-28_41
1314	jetzige	t_97-05-28_41
1315	Operation	t_97-05-28_41
1316	geht	t_97-05-28_41
1317	weit	t_97-05-28_41
1318	darüber	t_97-05-28_41
1319	hinaus	t_97-05-28_41
1320	,	t_97-05-28_41
1321	Sie	t_97-05-28_41
1322	wissen	t_97-05-28_41
1323	das	t_97-05-28_41
1324	ganz	t_97-05-28_41
1325	sicher	t_97-05-28_41
1326	.	t_97-05-28_41
1327	50.000	t_97-05-28_41
1328	Soldaten	t_97-05-28_41
1329	sind	t_97-05-28_41
1330	im	t_97-05-28_41
1331	Einsatz	t_97-05-28_41
1332	,	t_97-05-28_41
1333	250	t_97-05-28_41
1334	Panzer	t_97-05-28_41
1335	,	t_97-05-28_41
1336	F4-	t_97-05-28_41
1337	und	t_97-05-28_41
1338	F16-Bomber	t_97-05-28_41
1339	sowie	t_97-05-28_41
1340	Cobra-Helikopter	t_97-05-28_41
1341	.	t_97-05-28_41
1342	Es	t_97-05-28_41
1343	gibt	t_97-05-28_41
1344	keinen	t_97-05-28_41
1345	Anhaltspunkt	t_97-05-28_41
1346	dafür	t_97-05-28_41
1347	,	t_97-05-28_41
1348	daß	t_97-05-28_41
1349	es	t_97-05-28_41
1350	in	t_97-05-28_41
1351	absehbarer	t_97-05-28_41
1352	Zeit	t_97-05-28_41
1353	einen	t_97-05-28_41
1354	Rückzug	t_97-05-28_41
1355	geben	t_97-05-28_41
1356	wird	t_97-05-28_41
1357	.	t_97-05-28_41
1358	Ich	t_97-05-28_41
1359	frage	t_97-05-28_41
1360	Sie	t_97-05-28_41
1361	,	t_97-05-28_41
1362	Herr	t_97-05-28_41
1363	Kommissar	t_97-05-28_41
1364	:	t_97-05-28_41
1365	Ist	t_97-05-28_41
1366	diese	t_97-05-28_41
1367	Intervention	t_97-05-28_41
1368	aus	t_97-05-28_41
1369	Ihrer	t_97-05-28_41
1370	Sicht	t_97-05-28_41
1371	mit	t_97-05-28_41
1372	dem	t_97-05-28_41
1373	Völkerrecht	t_97-05-28_41
1374	vereinbar	t_97-05-28_41
1375	?	t_97-05-28_41
1376	Was	t_97-05-28_41
1377	gedenkt	t_97-05-28_41
1378	die	t_97-05-28_41
1379	Kommission	t_97-05-28_41
1380	konkret	t_97-05-28_41
1381	zu	t_97-05-28_41
1382	unternehmen	t_97-05-28_41
1383	,	t_97-05-28_41
1384	um	t_97-05-28_41
1385	den	t_97-05-28_41
1386	Rückzug	t_97-05-28_41
1387	der	t_97-05-28_41
1388	türkischen	t_97-05-28_41
1389	Militärs	t_97-05-28_41
1390	zu	t_97-05-28_41
1391	forcieren	t_97-05-28_41
1392	,	t_97-05-28_41
1393	und	t_97-05-28_41
1394	was	t_97-05-28_41
1395	bitte	t_97-05-28_41
1396	meinen	t_97-05-28_41
1397	Sie	t_97-05-28_41
1398	,	t_97-05-28_41
1399	wenn	t_97-05-28_41
1400	Sie	t_97-05-28_41
1401	sagen	t_97-05-28_41
1402	,	t_97-05-28_41
1403	die	t_97-05-28_41
1404	Türkei	t_97-05-28_41
1405	wurde	t_97-05-28_41
1406	zur	t_97-05-28_41
1407	Zurückhaltung	t_97-05-28_41
1408	aufgefordert	t_97-05-28_41
1409	?	t_97-05-28_41
1410	Was	t_97-05-28_41
1411	heißt	t_97-05-28_41
1412	Zurückhaltung	t_97-05-28_41
1413	?	t_97-05-28_41
1414	Und	t_97-05-28_41
1415	wie	t_97-05-28_41
1416	kann	t_97-05-28_41
1417	die	t_97-05-28_41
1418	Wahrung	t_97-05-28_41
1419	der	t_97-05-28_41
1420	Menschenrechte	t_97-05-28_41
1421	der	t_97-05-28_41
1422	Zivilbevölkerung	t_97-05-28_41
1423	Ihrer	t_97-05-28_41
1424	Meinung	t_97-05-28_41
1425	nach	t_97-05-28_41
1426	tatsächlich	t_97-05-28_41
1427	gewährleistet	t_97-05-28_41
1428	werden	t_97-05-28_41
1429	?	t_97-05-28_41
1430	Vor	t_97-05-28_43
1431	einigen	t_97-05-28_43
1432	Wochen	t_97-05-28_43
1433	reiste	t_97-05-28_43
1434	eine	t_97-05-28_43
1435	Delegation	t_97-05-28_43
1436	meiner	t_97-05-28_43
1437	Fraktion	t_97-05-28_43
1438	unter	t_97-05-28_43
1439	meinen	t_97-05-28_43
1440	Vorsitz	t_97-05-28_43
1441	nach	t_97-05-28_43
1442	Ankara	t_97-05-28_43
1443	,	t_97-05-28_43
1444	wo	t_97-05-28_43
1445	wir	t_97-05-28_43
1446	mit	t_97-05-28_43
1447	General	t_97-05-28_43
1448	Cevic	t_97-05-28_43
1449	Bir	t_97-05-28_43
1450	,	t_97-05-28_43
1451	dem	t_97-05-28_43
1452	stellvertretenden	t_97-05-28_43
1453	Personalchef	t_97-05-28_43
1454	der	t_97-05-28_43
1455	türkischen	t_97-05-28_43
1456	Streitkräfte	t_97-05-28_43
1457	,	t_97-05-28_43
1458	zusammentrafen	t_97-05-28_43
1459	.	t_97-05-28_43
1460	Bei	t_97-05-28_43
1461	diesem	t_97-05-28_43
1462	Treffen	t_97-05-28_43
1463	sagte	t_97-05-28_43
1464	General	t_97-05-28_43
1465	Cevic	t_97-05-28_43
1466	Bir	t_97-05-28_43
1467	,	t_97-05-28_43
1468	daß	t_97-05-28_43
1469	seines	t_97-05-28_43
1470	Wissens	t_97-05-28_43
1471	die	t_97-05-28_43
1472	Militärs	t_97-05-28_43
1473	in	t_97-05-28_43
1474	den	t_97-05-28_43
1475	kurdischen	t_97-05-28_43
1476	Gebieten	t_97-05-28_43
1477	alles	t_97-05-28_43
1478	in	t_97-05-28_43
1479	ihrer	t_97-05-28_43
1480	Macht	t_97-05-28_43
1481	stehende	t_97-05-28_43
1482	getan	t_97-05-28_43
1483	hätten	t_97-05-28_43
1484	.	t_97-05-28_43
1485	Nun	t_97-05-28_43
1486	sei	t_97-05-28_43
1487	eine	t_97-05-28_43
1488	politische	t_97-05-28_43
1489	Initiative	t_97-05-28_43
1490	erforderlich	t_97-05-28_43
1491	,	t_97-05-28_43
1492	um	t_97-05-28_43
1493	einige	t_97-05-28_43
1494	der	t_97-05-28_43
1495	Probleme	t_97-05-28_43
1496	der	t_97-05-28_43
1497	in	t_97-05-28_43
1498	diesen	t_97-05-28_43
1499	Gebieten	t_97-05-28_43
1500	lebenden	t_97-05-28_43
1501	Kurden	t_97-05-28_43
1502	zu	t_97-05-28_43
1503	lösen	t_97-05-28_43
1504	.	t_97-05-28_43
1505	Nach	t_97-05-28_43
1506	einigen	t_97-05-28_43
1507	Wochen	t_97-05-28_43
1508	sehen	t_97-05-28_43
1509	wir	t_97-05-28_43
1510	,	t_97-05-28_43
1511	daß	t_97-05-28_43
1512	eine	t_97-05-28_43
1513	Truppe	t_97-05-28_43
1514	von	t_97-05-28_43
1515	50	t_97-05-28_43
1516	000	t_97-05-28_43
1517	türkischen	t_97-05-28_43
1518	Soldaten	t_97-05-28_43
1519	in	t_97-05-28_43
1520	den	t_97-05-28_43
1521	Nordirak	t_97-05-28_43
1522	eingefallen	t_97-05-28_43
1523	ist	t_97-05-28_43
1524	,	t_97-05-28_43
1525	um	t_97-05-28_43
1526	sich	t_97-05-28_43
1527	mit	t_97-05-28_43
1528	dem	t_97-05-28_43
1529	zu	t_97-05-28_43
1530	befassen	t_97-05-28_43
1531	,	t_97-05-28_43
1532	was	t_97-05-28_43
1533	sie	t_97-05-28_43
1534	als	t_97-05-28_43
1535	PKK-Terrorismus	t_97-05-28_43
1536	in	t_97-05-28_43
1537	diesen	t_97-05-28_43
1538	Gebieten	t_97-05-28_43
1539	bezeichnen	t_97-05-28_43
1540	.	t_97-05-28_43
1541	Das	t_97-05-28_43
1542	erinnert	t_97-05-28_43
1543	mich	t_97-05-28_43
1544	an	t_97-05-28_43
1545	die	t_97-05-28_43
1546	Zusagen	t_97-05-28_43
1547	,	t_97-05-28_43
1548	die	t_97-05-28_43
1549	wir	t_97-05-28_43
1550	von	t_97-05-28_43
1551	jemanden	t_97-05-28_43
1552	wie	t_97-05-28_43
1553	Frau	t_97-05-28_43
1554	Tansu	t_97-05-28_43
1555	Ciller	t_97-05-28_43
1556	,	t_97-05-28_43
1557	der	t_97-05-28_43
1558	damaligen	t_97-05-28_43
1559	Premierministerin	t_97-05-28_43
1560	und	t_97-05-28_43
1561	jetzigen	t_97-05-28_43
1562	Außenministerin	t_97-05-28_43
1563	der	t_97-05-28_43
1564	Türkei	t_97-05-28_43
1565	erhielten	t_97-05-28_43
1566	,	t_97-05-28_43
1567	daß	t_97-05-28_43
1568	sie	t_97-05-28_43
1569	das	t_97-05-28_43
1570	Bollwerk	t_97-05-28_43
1571	gegen	t_97-05-28_43
1572	eine	t_97-05-28_43
1573	islamische	t_97-05-28_43
1574	Regierung	t_97-05-28_43
1575	in	t_97-05-28_43
1576	der	t_97-05-28_43
1577	Türkei	t_97-05-28_43
1578	sei	t_97-05-28_43
1579	.	t_97-05-28_43
1580	Sie	t_97-05-28_43
1581	befindet	t_97-05-28_43
1582	sich	t_97-05-28_43
1583	jetzt	t_97-05-28_43
1584	in	t_97-05-28_43
1585	einer	t_97-05-28_43
1586	Regierung	t_97-05-28_43
1587	mit	t_97-05-28_43
1588	einem	t_97-05-28_43
1589	islamischen	t_97-05-28_43
1590	Premierminister	t_97-05-28_43
1591	in	t_97-05-28_43
1592	der	t_97-05-28_43
1593	Türkei	t_97-05-28_43
1594	.	t_97-05-28_43
1595	Kann	t_97-05-28_43
1596	der	t_97-05-28_43
1597	Herr	t_97-05-28_43
1598	Kommissar	t_97-05-28_43
1599	mir	t_97-05-28_43
1600	zustimmen	t_97-05-28_43
1601	,	t_97-05-28_43
1602	daß	t_97-05-28_43
1603	das	t_97-05-28_43
1604	Parlament	t_97-05-28_43
1605	,	t_97-05-28_43
1606	die	t_97-05-28_43
1607	Kommission	t_97-05-28_43
1608	und	t_97-05-28_43
1609	der	t_97-05-28_43
1610	Rat	t_97-05-28_43
1611	durch	t_97-05-28_43
1612	die	t_97-05-28_43
1613	türkischen	t_97-05-28_43
1614	Militär-	t_97-05-28_43
1615	und	t_97-05-28_43
1616	die	t_97-05-28_43
1617	Zivilbehörden	t_97-05-28_43
1618	manipuliert	t_97-05-28_43
1619	wurden	t_97-05-28_43
1620	und	t_97-05-28_43
1621	unsere	t_97-05-28_43
1622	Aufgabe	t_97-05-28_43
1623	nun	t_97-05-28_43
1624	darin	t_97-05-28_43
1625	besteht	t_97-05-28_43
1626	,	t_97-05-28_43
1627	die	t_97-05-28_43
1628	zwei	t_97-05-28_43
1629	Gesichter	t_97-05-28_43
1630	der	t_97-05-28_43
1631	türkischen	t_97-05-28_43
1632	Regierung	t_97-05-28_43
1633	und	t_97-05-28_43
1634	des	t_97-05-28_43
1635	Militärs	t_97-05-28_43
1636	gegenüber	t_97-05-28_43
1637	der	t_97-05-28_43
1638	türkischen	t_97-05-28_43
1639	Bevölkerung	t_97-05-28_43
1640	zu	t_97-05-28_43
1641	entlarven	t_97-05-28_43
1642	?	t_97-05-28_43
1643	Frau	t_97-05-28_60
1644	Präsidentin	t_97-05-28_60
1645	!	t_97-05-28_60
1646	Ich	t_97-05-28_60
1647	möchte	t_97-05-28_60
1648	dem	t_97-05-28_60
1649	Kommissar	t_97-05-28_60
1650	dafür	t_97-05-28_60
1651	danken	t_97-05-28_60
1652	,	t_97-05-28_60
1653	daß	t_97-05-28_60
1654	er	t_97-05-28_60
1655	dem	t_97-05-28_60
1656	Vorschlag	t_97-05-28_60
1657	von	t_97-05-28_60
1658	vorhin	t_97-05-28_60
1659	zustimmt	t_97-05-28_60
1660	,	t_97-05-28_60
1661	sowie	t_97-05-28_60
1662	für	t_97-05-28_60
1663	die	t_97-05-28_60
1664	Erklärung	t_97-05-28_60
1665	,	t_97-05-28_60
1666	diese	t_97-05-28_60
1667	Änderungsanträge	t_97-05-28_60
1668	zu	t_97-05-28_60
1669	übernehmen	t_97-05-28_60
1670	.	t_97-05-28_60
1671	Ich	t_97-05-28_60
1672	möchte	t_97-05-28_60
1673	ihn	t_97-05-28_60
1674	allerdings	t_97-05-28_60
1675	bitten	t_97-05-28_60
1676	,	t_97-05-28_60
1677	den	t_97-05-28_60
1678	Änderungsantrag	t_97-05-28_60
1679	Nr.	t_97-05-28_60
1680	4	t_97-05-28_60
1681	zur	t_97-05-28_60
1682	ersten	t_97-05-28_60
1683	Verordnung	t_97-05-28_60
1684	,	t_97-05-28_60
1685	zum	t_97-05-28_60
1686	Erwägungsgrund	t_97-05-28_60
1687	10	t_97-05-28_60
1688	,	t_97-05-28_60
1689	noch	t_97-05-28_60
1690	einmal	t_97-05-28_60
1691	zu	t_97-05-28_60
1692	überdenken	t_97-05-28_60
1693	,	t_97-05-28_60
1694	da	t_97-05-28_60
1695	die	t_97-05-28_60
1696	Kommission	t_97-05-28_60
1697	diesen	t_97-05-28_60
1698	Antrag	t_97-05-28_60
1699	in	t_97-05-28_60
1700	ihren	t_97-05-28_60
1701	Standpunkt	t_97-05-28_60
1702	,	t_97-05-28_60
1703	so	t_97-05-28_60
1704	wie	t_97-05-28_60
1705	er	t_97-05-28_60
1706	dem	t_97-05-28_60
1707	Rat	t_97-05-28_60
1708	vorgelegt	t_97-05-28_60
1709	wurde	t_97-05-28_60
1710	,	t_97-05-28_60
1711	übernommen	t_97-05-28_60
1712	hatte	t_97-05-28_60
1713	.	t_97-05-28_60
1714	Unter	t_97-05-28_60
1715	Bezugnahme	t_97-05-28_60
1716	auf	t_97-05-28_60
1717	den	t_97-05-28_60
1718	ERM	t_97-05-28_60
1719	,	t_97-05-28_60
